GEOID,ID,BG_LA_pct,NAME,nonmin_pop,nonmin_moe,tot_pop,tot_moe,nonmin_alloc,tot_alloc,nonmin_moe_alloc,tot_moe_alloc
250138021015,5578,2.1997420569696582e-14,"Block Group 5, Census Tract 8021.01, Hampden County, Massachusetts",390,184,745,288,8.578994022181667e-12,1.6388078324423952e-11,4.047525384824171e-12,6.3352571240726156e-12
250138022001,5536,6.216797834994483e-14,"Block Group 1, Census Tract 8022, Hampden County, Massachusetts",99,66,1228,578,6.154629856644538e-12,7.634227741373225e-11,4.103086571096359e-12,3.5933091486268114e-11
250138022002,5576,8.038304839986359e-13,"Block Group 2, Census Tract 8022, Hampden County, Massachusetts",299,213,1281,365,2.4034531471559216e-10,1.0297068500022526e-9,1.7121589309170947e-10,2.933981266595021e-10
250138023002,5461,3.631538181873732e-14,"Block Group 2, Census Tract 8023, Hampden County, Massachusetts",223,160,1759,621,8.098330145578423e-12,6.387875661915895e-11,5.810461090997971e-12,2.2551852109435877e-11
250138025001,5598,2.7472670281092123e-15,"Block Group 1, Census Tract 8025, Hampden County, Massachusetts",647,447,1071,461,1.7774817671866604e-12,2.9423229871049664e-12,1.2280283615648178e-12,1.266490099958347e-12
250138025001,5599,0,"Block Group 1, Census Tract 8025, Hampden County, Massachusetts",647,447,1071,461,0,0,0,0
250138025001,5600,1.0212012657405961e-13,"Block Group 1, Census Tract 8025, Hampden County, Massachusetts",647,447,1071,461,6.607172189341657e-11,1.0937065556081785e-10,4.5647696578604644e-11,4.707737835064148e-11
250138025002,5598,0,"Block Group 2, Census Tract 8025, Hampden County, Massachusetts",670,308,820,351,0,0,0,0
250138025002,5600,0.999967709409264,"Block Group 2, Census Tract 8025, Hampden County, Massachusetts",670,308,820,351,669.9783653042069,819.9735217155966,307.9900544980533,350.98866600265166
250138025003,5600,6.878596175155153e-13,"Block Group 3, Census Tract 8025, Hampden County, Massachusetts",424,168,812,268,2.916524778265785e-10,5.585420094225984e-10,1.1556041574260656e-10,1.843463774941581e-10
250138025005,5461,4.4901671758269863e-13,"Block Group 5, Census Tract 8025, Hampden County, Massachusetts",581,252,1511,416,2.608787129155479e-10,6.784642602674576e-10,1.1315221283084005e-10,1.8679095451440264e-10
250138025005,5600,2.8010392053919705e-13,"Block Group 5, Census Tract 8025, Hampden County, Massachusetts",581,252,1511,416,1.6274037783327347e-10,4.2323702393472673e-10,7.058618797587765e-11,1.1652323094430597e-10
250138026011,5461,0.9999999999998478,"Block Group 1, Census Tract 8026.01, Hampden County, Massachusetts",216,176,281,195,215.99999999996712,280.99999999995725,175.9999999999732,194.99999999997033
250138026012,5461,2.3362089993032314e-13,"Block Group 2, Census Tract 8026.01, Hampden County, Massachusetts",353,195,1422,536,8.246817767540407e-11,3.322089197009195e-10,4.555607548641301e-11,1.2522080236265321e-10
250138026021,5461,2.6728589965896304e-14,"Block Group 1, Census Tract 8026.02, Hampden County, Massachusetts",1265,192,1724,284,3.3811666306858826e-11,4.608008910120523e-11,5.13188927345209e-12,7.59091955031455e-12
250138106011,5485,0.999999999999752,"Block Group 1, Census Tract 8106.01, Hampden County, Massachusetts",1040,358,1040,358,1039.9999999997422,1039.9999999997422,357.9999999999112,357.9999999999112
250138106012,5487,1.0518420941022045e-13,"Block Group 2, Census Tract 8106.01, Hampden County, Massachusetts",1834,551,2227,651,1.929078400583443e-10,2.3424523435656093e-10,5.795649938503147e-11,6.847492032605351e-11
250138106013,5485,6.480653184271153e-13,"Block Group 3, Census Tract 8106.01, Hampden County, Massachusetts",475,208,998,417,3.078310262528798e-10,6.467691877902611e-10,1.3479758623284e-10,2.702432377841071e-10
250138106013,5487,0.99999999999894,"Block Group 3, Census Tract 8106.01, Hampden County, Massachusetts",475,208,998,417,474.9999999994965,997.999999998942,207.9999999997795,416.999999999558
250138106021,5485,5.86713694803832e-14,"Block Group 1, Census Tract 8106.02, Hampden County, Massachusetts",2629,443,2711,443,1.5424703036392743e-10,1.5905808266131886e-10,2.5991416679809758e-11,2.5991416679809758e-11
250138108001,5473,1.651191493025094e-13,"Block Group 1, Census Tract 8108, Hampden County, Massachusetts",716,201,1257,395,1.1822531090059673e-10,2.0755477067325432e-10,3.318894900980439e-11,6.522206397449121e-11
250138108001,5511,4.458701368688765e-13,"Block Group 1, Census Tract 8108, Hampden County, Massachusetts",716,201,1257,395,3.192430179981156e-10,5.604587620441777e-10,8.961989751064418e-11,1.7611870406320622e-10
250138108002,5511,4.3812340594698817e-14,"Block Group 2, Census Tract 8108, Hampden County, Massachusetts",741,272,1765,526,3.246494438067182e-11,7.732878114964342e-11,1.1916956641758078e-11,2.304529115281158e-11
250138108003,5474,2.0884867464075838e-7,"Block Group 3, Census Tract 8108, Hampden County, Massachusetts",832,178,1096,312,1.7376209730111096e-4,2.288981474062712e-4,3.7175064086054994e-5,6.516078648791662e-5
250138108003,5511,0.9999997911509924,"Block Group 3, Census Tract 8108, Hampden County, Massachusetts",832,178,1096,312,831.9998262376256,1095.9997711014876,177.99996282487663,311.99993483910964
250138109011,5473,8.777843521041085e-25,"Block Group 1, Census Tract 8109.01, Hampden County, Massachusetts",474,121,1101,229,4.1606978289734743e-22,9.664405716666235e-22,1.0621190660459713e-22,2.0101261663184086e-22
250138109021,5473,0.9999999999993678,"Block Group 1, Census Tract 8109.02, Hampden County, Massachusetts",1625,334,1850,358,1624.9999999989727,1849.9999999988304,333.9999999997889,357.9999999997737
250138109021,5474,6.006684426327541e-14,"Block Group 1, Census Tract 8109.02, Hampden County, Massachusetts",1625,334,1850,358,9.760862192782255e-11,1.1112366188705952e-10,2.006232598393399e-11,2.15039302462526e-11
250138109021,5484,1.804453704702472e-13,"Block Group 1, Census Tract 8109.02, Hampden County, Massachusetts",1625,334,1850,358,2.932237270141517e-10,3.338239353699573e-10,6.026875373706257e-11,6.45994426283485e-11
250138109021,5511,3.597481650985299e-13,"Block Group 1, Census Tract 8109.02, Hampden County, Massachusetts",1625,334,1850,358,5.84590768285111e-10,6.655341054322803e-10,1.2015588714290898e-10,1.287898431052737e-10
250138109022,5484,0.998503956318999,"Block Group 2, Census Tract 8109.02, Hampden County, Massachusetts",222,104,503,196,221.66787830281777,502.2474900284565,103.8444114571759,195.7067754385238
250138109023,5473,4.170617148931338e-14,"Block Group 3, Census Tract 8109.02, Hampden County, Massachusetts",816,211,1497,515,3.403223593527972e-11,6.243413871950213e-11,8.800002184245123e-12,2.1478678316996393e-11
250138109023,5484,1.1701925216719138e-13,"Block Group 3, Census Tract 8109.02, Hampden County, Massachusetts",816,211,1497,515,9.548770976842817e-11,1.751778204942855e-10,2.469106220727738e-11,6.026491486610356e-11
250138109024,5473,7.069864780784376e-13,"Block Group 4, Census Tract 8109.02, Hampden County, Massachusetts",415,203,727,232,2.933993884025516e-10,5.139791695630241e-10,1.4351825504992282e-10,1.6402086291419752e-10
250138110001,5584,4.7215605915194684e-14,"Block Group 1, Census Tract 8110, Hampden County, Massachusetts",637,327,777,358,3.0076340967979013e-11,3.668652579610627e-11,1.5439503134268663e-11,1.6903186917639697e-11
250138110002,5584,4.892223843755799e-13,"Block Group 2, Census Tract 8110, Hampden County, Massachusetts",695,246,734,260,3.40009557141028e-10,3.590892301316756e-10,1.2034870655639264e-10,1.2719781993765076e-10
250138110003,5584,5.355196838290773e-15,"Block Group 3, Census Tract 8110, Hampden County, Massachusetts",727,287,808,319,3.893228101437392e-12,4.3269990453389446e-12,1.5369414925894518e-12,1.7083077914147566e-12
250138110004,5485,3.350176751963772e-15,"Block Group 4, Census Tract 8110, Hampden County, Massachusetts",678,288,976,451,2.2714198378314372e-12,3.2697725099166414e-12,9.648509045655662e-13,1.5109297151356611e-12
250138110004,5487,2.4664989824703773e-13,"Block Group 4, Census Tract 8110, Hampden County, Massachusetts",678,288,976,451,1.6722863101149157e-10,2.407303006891088e-10,7.103517069514687e-11,1.1123910410941402e-10
250138111012,5281,1.311158929683372e-13,"Block Group 2, Census Tract 8111.01, Hampden County, Massachusetts",600,246,1329,335,7.866953578100232e-11,1.7425302175492013e-10,3.225450967021095e-11,4.392382414439296e-11
250138111013,5281,0.99999999999872,"Block Group 3, Census Tract 8111.01, Hampden County, Massachusetts",983,294,1178,293,982.9999999987418,1177.9999999984923,293.9999999996237,292.99999999962495
250138111024,5281,0.00121841934112181,"Block Group 4, Census Tract 8111.02, Hampden County, Massachusetts",493,212,1265,373,0.6006807351730523,1.5413004665190895,0.2583049003178237,0.4544704142384351
250138112002,5584,1.969647321506476e-13,"Block Group 2, Census Tract 8112, Hampden County, Massachusetts",1173,360,1273,409,2.3103963081270965e-10,2.507361040277744e-10,7.090730357423314e-11,8.055857544961486e-11
250138112003,5584,0.9999999999983804,"Block Group 3, Census Tract 8112, Hampden County, Massachusetts",486,247,1019,379,485.9999999992129,1018.9999999983496,246.99999999959996,378.99999999938615
250138112004,5584,9.748921306286665e-14,"Block Group 4, Census Tract 8112, Hampden County, Massachusetts",672,357,682,369,6.551275117824639e-11,6.648764330887505e-11,3.4803649063443394e-11,3.5973519620197795e-11
250138118001,5278,0.9999999999983812,"Block Group 1, Census Tract 8118, Hampden County, Massachusetts",73,55,1084,364,72.99999999988182,1083.9999999982451,54.99999999991096,363.99999999941076
250138118002,5278,1.0618029496395436e-5,"Block Group 2, Census Tract 8118, Hampden County, Massachusetts",232,185,526,241,0.002463382843163741,0.005585083515104,0.0019643354568331557,0.0025589451086313
250138118003,5278,1.4588179387558873e-13,"Block Group 3, Census Tract 8118, Hampden County, Massachusetts",457,136,977,257,6.666797980114405e-11,1.425265126164502e-10,1.9839923967080067e-11,3.7491621026026304e-11
250138118003,5423,9.097969276455658e-25,"Block Group 3, Census Tract 8118, Hampden County, Massachusetts",457,136,977,257,4.157771959340236e-22,8.888715983097178e-22,1.2373238215979696e-22,2.338178104049104e-22
250138118004,5423,0.997727867221164,"Block Group 4, Census Tract 8118, Hampden County, Massachusetts",260,108,424,166,259.4092454775026,423.03661570177354,107.75460965988572,165.62282595871324
250138118005,5423,3.1155032065430937e-13,"Block Group 5, Census Tract 8118, Hampden County, Massachusetts",380,130,737,239,1.1838912184863757e-10,2.2961258632222601e-10,4.050154168506022e-11,7.446052663637994e-11
250138119001,5278,4.782738795810938e-15,"Block Group 1, Census Tract 8119, Hampden County, Massachusetts",906,197,1220,346,4.33316134900471e-12,5.834941330889344e-12,9.421995427747548e-13,1.6548276233505847e-12
250138119001,5311,9.401455372591726e-15,"Block Group 1, Census Tract 8119, Hampden County, Massachusetts",906,197,1220,346,8.517718567568104e-12,1.1469775554561906e-11,1.85208670840057e-12,3.2529035589167372e-12
250138119003,5311,1.3593535277402974e-13,"Block Group 3, Census Tract 8119, Hampden County, Massachusetts",1088,306,1510,351,1.4789766381814436e-10,2.052623826887849e-10,4.15962179488531e-11,4.771330882368444e-11
250138119003,5422,1.155502869173072e-13,"Block Group 3, Census Tract 8119, Hampden County, Massachusetts",1088,306,1510,351,1.2571871216603023e-10,1.7448093324513388e-10,3.535838779669601e-11,4.055815070797483e-11
250138119003,5423,1.439038220994559e-13,"Block Group 3, Census Tract 8119, Hampden County, Massachusetts",1088,306,1510,351,1.5656735844420803e-10,2.1729477137017842e-10,4.4034569562433505e-11,5.051024155690902e-11
250138120011,5278,7.35529284911765e-13,"Block Group 1, Census Tract 8120.01, Hampden County, Massachusetts",80,46,770,308,5.88423427929412e-11,5.66357549382059e-10,3.383434710594119e-11,2.265430197528236e-10
250138120011,5312,0.9999999999979527,"Block Group 1, Census Tract 8120.01, Hampden County, Massachusetts",80,46,770,308,79.99999999983622,769.9999999984236,45.999999999905825,307.99999999936944
250138120013,5278,5.2246043847628686e-14,"Block Group 3, Census Tract 8120.01, Hampden County, Massachusetts",242,140,776,281,1.2643542611126142e-11,4.054293002575986e-11,7.314446138668016e-12,1.4681138321183662e-11
250138120013,5312,5.850788586760184e-13,"Block Group 3, Census Tract 8120.01, Hampden County, Massachusetts",242,140,776,281,1.4158908379959643e-10,4.5402119433259025e-10,8.191104021464257e-11,1.6440715928796116e-10
250138120013,5314,8.278692977326459e-14,"Block Group 3, Census Tract 8120.01, Hampden County, Massachusetts",242,140,776,281,2.0034437005130032e-11,6.424265750405333e-11,1.1590170168257043e-11,2.326312726628735e-11
250138120013,5422,1.8011439454382877e-12,"Block Group 3, Census Tract 8120.01, Hampden County, Massachusetts",242,140,776,281,4.358768347960656e-10,1.3976877016601112e-9,2.521601523613603e-10,5.061214486681588e-10
250138120014,5291,2.764677298143267e-13,"Block Group 4, Census Tract 8120.01, Hampden County, Massachusetts",611,131,710,156,1.689217829165536e-10,1.9629208816817196e-10,3.62172726056768e-11,4.3128965851034964e-11
250138120014,5314,3.2027137692203843e-25,"Block Group 4, Census Tract 8120.01, Hampden County, Massachusetts",611,131,710,156,1.9568581129936547e-22,2.273926776146473e-22,4.1955550376787035e-23,4.9962334799838e-23
250138120014,5422,0.9913392520924108,"Block Group 4, Census Tract 8120.01, Hampden County, Massachusetts",611,131,710,156,605.708283028463,703.8508689856117,129.86544202410582,154.64892332641608
250138120021,5291,8.14164902390626e-14,"Block Group 1, Census Tract 8120.02, Hampden County, Massachusetts",920,332,2216,610,7.49031710199376e-11,1.8041894236976272e-10,2.7030274759368785e-11,4.966405904582819e-11
250138120021,5311,2.0580399200186543e-14,"Block Group 1, Census Tract 8120.02, Hampden County, Massachusetts",920,332,2216,610,1.893396726417162e-11,4.5606164627613383e-11,6.832692534461932e-12,1.2554043512113791e-11
250138120021,5422,2.7975711549983624e-13,"Block Group 1, Census Tract 8120.02, Hampden County, Massachusetts",920,332,2216,610,2.5737654625984933e-10,6.199417679476371e-10,9.287936234594563e-11,1.706518404549001e-10
250138120022,5311,0.9999987021761306,"Block Group 2, Census Tract 8120.02, Hampden County, Massachusetts",667,210,787,238,666.9991343514791,786.9989786126148,209.99972745698744,237.9996911179191
250138120023,5291,1.258360762793475e-13,"Block Group 3, Census Tract 8120.02, Hampden County, Massachusetts",271,123,869,301,3.410157667170317e-11,1.0935155028675298e-10,1.5477837382359743e-11,3.78766589600836e-11
250138120023,5314,0.9999999999989988,"Block Group 3, Census Tract 8120.02, Hampden County, Massachusetts",271,123,869,301,270.9999999997287,868.99999999913,122.99999999987685,300.9999999996986
250138120024,5291,0.999998670228123,"Block Group 4, Census Tract 8120.02, Hampden County, Massachusetts",587,230,752,245,586.9992194239082,751.9990000115486,229.9996941524683,244.99967420589016
250138120024,5314,2.5697750231472843e-13,"Block Group 4, Census Tract 8120.02, Hampden County, Massachusetts",587,230,752,245,1.508457938587456e-10,1.932470817406758e-10,5.910482553238754e-11,6.295948806710846e-11
250138121011,5311,1.0810680705104841e-13,"Block Group 1, Census Tract 8121.01, Hampden County, Massachusetts",1740,323,2111,393,1.8810584426882423e-10,2.2821346968476318e-10,3.491849867748864e-11,4.2485975171062026e-11
250138121011,5318,9.7483538448611e-17,"Block Group 1, Census Tract 8121.01, Hampden County, Massachusetts",1740,323,2111,393,1.6962135690058312e-13,2.0578774966501782e-13,3.148718291890135e-14,3.831103061030412e-14
250138121012,5379,2.1121305225603703e-4,"Block Group 2, Census Tract 8121.01, Hampden County, Massachusetts",1110,287,1244,308,0.23444648800420112,0.2627490370065101,0.06061814599748263,0.0650536200948594
250138121012,5394,4.7706299099244334e-14,"Block Group 2, Census Tract 8121.01, Hampden County, Massachusetts",1110,287,1244,308,5.295399200016121e-11,5.934663607945996e-11,1.3691707841483124e-11,1.4693540122567256e-11
250138121032,5394,2.2220989490756835e-14,"Block Group 2, Census Tract 8121.03, Hampden County, Massachusetts",1291,403,2936,678,2.8687297432567074e-11,6.524082514486206e-11,8.955058764775004e-12,1.5065830874733135e-11
250138121041,5314,5.086295491669832e-14,"Block Group 1, Census Tract 8121.04, Hampden County, Massachusetts",513,170,1444,508,2.609269587226624e-11,7.344610689971237e-11,8.646702335838715e-12,2.5838381097682748e-11
250138121042,5394,2.6748463409204652e-14,"Block Group 2, Census Tract 8121.04, Hampden County, Massachusetts",375,165,741,266,1.0030673778451744e-11,1.9820611386220648e-11,4.4134964625187676e-12,7.115091266848438e-12
250138121043,5291,4.211994018401255e-15,"Block Group 3, Census Tract 8121.04, Hampden County, Massachusetts",341,150,771,373,1.436289960274828e-12,3.2474473881873677e-12,6.317991027601883e-13,1.5710737688636681e-12
250138121043,5394,1.847598275038034e-12,"Block Group 3, Census Tract 8121.04, Hampden County, Massachusetts",341,150,771,373,6.300310117879696e-10,1.4244982700543242e-9,2.7713974125570506e-10,6.891541565891867e-10
250138121044,5394,0.9999999999991293,"Block Group 4, Census Tract 8121.04, Hampden County, Massachusetts",904,277,1243,289,903.9999999992128,1242.9999999989177,276.9999999997588,288.99999999974835
250138122012,5258,8.147879233912416e-14,"Block Group 2, Census Tract 8122.01, Hampden County, Massachusetts",1085,840,1458,834,8.840448968794971e-11,1.1879607923044302e-10,6.84421855648643e-11,6.795331281082955e-11
250138122012,5261,4.256107692597838e-13,"Block Group 2, Census Tract 8122.01, Hampden County, Massachusetts",1085,840,1458,834,4.617876846468654e-10,6.205405015807648e-10,3.575130461782184e-10,3.549593815626597e-10
250138123001,5258,0.9910385635043042,"Block Group 1, Census Tract 8123, Hampden County, Massachusetts",829,475,922,477,821.5709691450681,913.7375555509684,470.7433176645445,472.7253947915531
250138123002,5258,1.4833303528438007e-13,"Block Group 2, Census Tract 8123, Hampden County, Massachusetts",1641,701,2073,691,2.434145109016677e-10,3.074943821445199e-10,1.0398145773435043e-10,1.0249812738150663e-10
250138123002,5261,3.0506753538358113e-13,"Block Group 2, Census Tract 8123, Hampden County, Massachusetts",1641,701,2073,691,5.006158255644567e-10,6.324050008501637e-10,2.1385234230389037e-10,2.1080166695005457e-10
250138123003,5258,4.423623491494382e-13,"Block Group 3, Census Tract 8123, Hampden County, Massachusetts",250,159,932,375,1.1059058728735955e-10,4.122817094072764e-10,7.033561351476067e-11,1.6588588093103932e-10
250138123003,5261,0.9999999999993818,"Block Group 3, Census Tract 8123, Hampden County, Massachusetts",250,159,932,375,249.99999999984544,931.9999999994238,158.99999999990172,374.9999999997682
250138123004,5258,2.6018416148712773e-13,"Block Group 4, Census Tract 8123, Hampden County, Massachusetts",529,244,577,248,1.3763742142669058e-10,1.501262611780727e-10,6.348493540285917e-11,6.452567204880768e-11
250138123004,5261,2.307178161307378e-13,"Block Group 4, Census Tract 8123, Hampden County, Massachusetts",529,244,577,248,1.220497247331603e-10,1.331241799074357e-10,5.629514713590002e-11,5.721801840042297e-11
250138123005,5258,7.137506135056101e-13,"Block Group 5, Census Tract 8123, Hampden County, Massachusetts",252,134,890,463,1.7986515460341376e-10,6.352380460199929e-10,9.564258220975175e-11,3.3046653405309747e-10
250138123005,5261,4.4765997977246754e-13,"Block Group 5, Census Tract 8123, Hampden County, Massachusetts",252,134,890,463,1.1281031490266182e-10,3.9841738199749613e-10,5.998643728951065e-11,2.0726657063465246e-10
250138124011,5391,0.9999999999993324,"Block Group 1, Census Tract 8124.01, Hampden County, Massachusetts",492,201,699,335,491.99999999967156,698.9999999995333,200.99999999986582,334.9999999997764
250138124012,5391,1.0192176748053646e-15,"Block Group 2, Census Tract 8124.01, Hampden County, Massachusetts",1429,530,1534,546,1.456462057296866e-12,1.5634799131514292e-12,5.401853676468433e-13,5.564928504437291e-13
250138124013,5391,7.63432602343834e-14,"Block Group 3, Census Tract 8124.01, Hampden County, Massachusetts",1654,693,1770,689,1.2627175242767013e-10,1.351275706148586e-10,5.2905879342427694e-11,5.260050630149016e-11
250138124014,5379,3.551341131972555e-4,"Block Group 4, Census Tract 8124.01, Hampden County, Massachusetts",2553,636,2658,653,0.9066573909925933,0.9439464728783051,0.2258652959934545,0.23190257591780783
250138124031,5387,3.7939980080421733e-13,"Block Group 1, Census Tract 8124.03, Hampden County, Massachusetts",724,297,846,309,2.7468545578225336e-10,3.2097223148036785e-10,1.1268174083885255e-10,1.1723453844850316e-10
250138124032,5387,0.9999999999982832,"Block Group 2, Census Tract 8124.03, Hampden County, Massachusetts",632,183,1518,454,631.999999998915,1517.9999999973938,182.99999999968583,453.99999999922056
250138124033,5387,3.575844159678612e-13,"Block Group 3, Census Tract 8124.03, Hampden County, Massachusetts",848,218,966,229,3.032315847407463e-10,3.454265458249539e-10,7.795340268099374e-11,8.188683125664022e-11
250138124033,5389,3.264620119954518e-14,"Block Group 3, Census Tract 8124.03, Hampden County, Massachusetts",848,218,966,229,2.7683978617214315e-11,3.153623035876064e-11,7.1168718615008494e-12,7.475980074695846e-12
250138124034,5389,0.9999999999985506,"Block Group 4, Census Tract 8124.03, Hampden County, Massachusetts",662,235,722,239,661.9999999990405,721.9999999989535,234.9999999996594,238.9999999996536
250138124041,5387,1.1616549375750046e-14,"Block Group 1, Census Tract 8124.04, Hampden County, Massachusetts",1623,802,2096,820,1.8853659636842325e-11,2.4348287491572098e-11,9.316472599351537e-12,9.525570488115039e-12
250138124042,5389,2.474498266340957e-13,"Block Group 2, Census Tract 8124.04, Hampden County, Massachusetts",1701,327,2109,329,4.209121551045968e-10,5.218716843713079e-10,8.09160933093493e-11,8.141099296261749e-11
250138124042,5391,4.372149064013794e-15,"Block Group 2, Census Tract 8124.04, Hampden County, Massachusetts",1701,327,2109,329,7.437025557887464e-12,9.220862376005092e-12,1.4296927439325106e-12,1.4384370420605381e-12
250138125001,5318,0.00360119628764041,"Block Group 1, Census Tract 8125, Hampden County, Massachusetts",1196,769,1229,769,4.3070307600179305,4.425870237510064,2.769319945195475,2.769319945195475
250138125001,5379,0.9959179115039614,"Block Group 1, Census Tract 8125, Hampden County, Massachusetts",1196,769,1229,769,1191.1178221587377,1223.9831132383686,765.8608739465462,765.8608739465462
250138125002,5318,4.5821069454984284e-14,"Block Group 2, Census Tract 8125, Hampden County, Massachusetts",880,257,988,261,4.032254112038617e-11,4.5271216621524474e-11,1.1776014849930962e-11,1.1959299127750897e-11
250138125002,5351,3.1581237504141297e-14,"Block Group 2, Census Tract 8125, Hampden County, Massachusetts",880,257,988,261,2.779148900364434e-11,3.12022626540916e-11,8.116378038564314e-12,8.242702988580878e-12
250138125002,5379,7.314614573188996e-7,"Block Group 2, Census Tract 8125, Hampden County, Massachusetts",880,257,988,261,6.436860824406317e-4,7.226839198310728e-4,1.879855945309572e-4,1.909114403602328e-4
250138125003,5351,0.9997286026202344,"Block Group 3, Census Tract 8125, Hampden County, Massachusetts",947,305,2209,497,946.742986681362,2208.400483188098,304.9172237991715,496.8651155022565
250138125004,5318,0.999997589428371,"Block Group 4, Census Tract 8125, Hampden County, Massachusetts",492,219,492,219,491.9988139987585,491.9988139987585,218.99947208481325,218.99947208481325
250138125004,5379,7.176468602636611e-14,"Block Group 4, Census Tract 8125, Hampden County, Massachusetts",492,219,492,219,3.530822552497212e-11,3.530822552497212e-11,1.571646623977418e-11,1.571646623977418e-11
250138125005,5351,0.01619913081742577,"Block Group 5, Census Tract 8125, Hampden County, Massachusetts",2435,591,2878,650,39.444883540431746,46.62109849255136,9.57368631309863,10.52943503132675
250138125005,5379,1.4601839664590824e-7,"Block Group 5, Census Tract 8125, Hampden County, Massachusetts",2435,591,2878,650,3.5555479583278656e-4,4.202409455469239e-4,8.629687241773177e-5,9.491195781984035e-5
250138128001,5351,5.356995734976268e-13,"Block Group 1, Census Tract 8128, Hampden County, Massachusetts",523,307,599,295,2.801708769392588e-10,3.208840445250785e-10,1.6445976906377145e-10,1.5803137418179993e-10
250138128004,5351,1.4144479084302849e-15,"Block Group 4, Census Tract 8128, Hampden County, Massachusetts",1551,385,1708,417,2.1938087059753718e-12,2.4158770275989267e-12,5.445624447456596e-13,5.898247778154288e-13
250138132091,5258,0.00351735794414497,"Block Group 1, Census Tract 8132.09, Hampden County, Massachusetts",1009,317,1300,348,3.5490141656422747,4.572565327388461,1.1150024682939554,1.2240405645624497
250158202072,5614,6.174359005654629e-4,"Block Group 2, Census Tract 8202.07, Hampshire County, Massachusetts",1255,414,1629,423,0.7748820552096559,1.005803082021139,0.2556184628341016,0.26117538593919076
250158202072,5617,3.3285134797270095e-4,"Block Group 2, Census Tract 8202.07, Hampshire County, Massachusetts",1255,414,1629,423,0.4177284417057397,0.5422148458475299,0.13780045806069818,0.1407961201924525
250158203002,5636,0.999999999998668,"Block Group 2, Census Tract 8203, Hampshire County, Massachusetts",572,284,1313,431,571.9999999992381,1312.999999998251,283.9999999996217,430.9999999994259
250158203003,5636,3.147483166697656e-13,"Block Group 3, Census Tract 8203, Hampshire County, Massachusetts",846,407,1173,556,2.662770759026217e-10,3.6919977545363506e-10,1.281025648845946e-10,1.7500006406838967e-10
250158203004,5636,1.7449979793768385e-15,"Block Group 4, Census Tract 8203, Hampshire County, Massachusetts",738,444,938,453,1.2878085087801069e-12,1.6368081046554746e-12,7.747791028433163e-13,7.904840846577079e-13
250158204001,5636,9.896833513290132e-15,"Block Group 1, Census Tract 8204, Hampshire County, Massachusetts",8423,609,13571,723,8.336102868244278e-11,1.3430992760886037e-10,6.0271716095936906e-12,7.155410630108766e-12
250158205002,5646,2.633410921945865e-13,"Block Group 2, Census Tract 8205, Hampshire County, Massachusetts",790,368,819,369,2.0803946283372335e-10,2.1567635450736635e-10,9.690952192760784e-11,9.717286301980242e-11
250158205003,5646,0.9999999999987824,"Block Group 3, Census Tract 8205, Hampshire County, Massachusetts",439,261,806,399,438.9999999994655,805.9999999990187,260.9999999996822,398.99999999951416
250158205004,5646,3.228630641934979e-13,"Block Group 4, Census Tract 8205, Hampshire County, Massachusetts",1409,646,1530,646,4.5491405744863856e-10,4.939804882160518e-10,2.0856953946899965e-10,2.0856953946899965e-10
250158205005,5614,2.1284598451254092e-14,"Block Group 5, Census Tract 8205, Hampshire County, Massachusetts",746,304,939,327,1.5878310444635553e-11,1.9986237945727594e-11,6.470517929181244e-12,6.960063693560088e-12
250158206001,5614,4.824663802267691e-13,"Block Group 1, Census Tract 8206, Hampshire County, Massachusetts",1093,196,1837,250,5.273357535878586e-10,8.862907404765749e-10,9.456341052444674e-11,1.2061659505669227e-10
250158206001,5617,3.8233351594463624e-14,"Block Group 1, Census Tract 8206, Hampshire County, Massachusetts",1093,196,1837,250,4.178905329274874e-11,7.023466687902968e-11,7.49373691251487e-12,9.558337898615906e-12
250158206001,5646,1.793461495259765e-13,"Block Group 1, Census Tract 8206, Hampshire County, Massachusetts",1093,196,1837,250,1.960253414318923e-10,3.2945887667921885e-10,3.515184530709139e-11,4.483653738149412e-11
250158207001,5617,2.6688581011511744e-14,"Block Group 1, Census Tract 8207, Hampshire County, Massachusetts",838,300,1297,355,2.2365030887646843e-11,3.461508957193073e-11,8.006574303453523e-12,9.47444625908667e-12
250158207002,5617,1.6918605514605006e-13,"Block Group 2, Census Tract 8207, Hampshire County, Massachusetts",662,209,1244,285,1.1200116850668513e-10,2.1046745260168627e-10,3.5359885525524464e-11,4.8218025716624266e-11
250158207003,5614,2.1658739002493602e-13,"Block Group 3, Census Tract 8207, Hampshire County, Massachusetts",1204,295,1306,298,2.6077121759002296e-10,2.8286313137256646e-10,6.389328005735613e-11,6.454304222743093e-11
250158207003,5617,0.9999999999996506,"Block Group 3, Census Tract 8207, Hampshire County, Massachusetts",1204,295,1306,298,1203.9999999995794,1305.9999999995437,294.99999999989694,297.99999999989586
250158208011,5614,0.9756069139683448,"Block Group 1, Census Tract 8208.01, Hampshire County, Massachusetts",1069,314,1192,337,1042.9237910321606,1162.9234414502669,306.34057098606024,328.7795300073322
250158208011,5617,5.993290164292165e-8,"Block Group 1, Census Tract 8208.01, Hampshire County, Massachusetts",1069,314,1192,337,6.406827185628325e-5,7.144001875836261e-5,1.88189311158774e-5,2.0197387853664597e-5
