GEOID,ID,TRACT_LA_pct,NAME,nonmin_pop,nonmin_moe,tot_pop,tot_moe,nonmin_alloc,tot_alloc,nonmin_moe_alloc,tot_moe_alloc
25013801501,5515,8.088039507346201e-14,"Census Tract 8015.01, Hampden County, Massachusetts",1372,339,5426,934,1.1096790204078988e-10,4.388570236686049e-10,2.7418453929903623e-11,7.554228899861352e-11
25013801502,5514,8.332172673422178e-14,"Census Tract 8015.02, Hampden County, Massachusetts",448,196,3539,655,3.732813357693136e-11,2.948755909124109e-10,1.6331058439907468e-11,5.457573101091527e-11
25013801503,5445,1.6946311495672424e-13,"Census Tract 8015.03, Hampden County, Massachusetts",1329,211,4141,575,2.252164797774865e-10,7.017467590357951e-10,3.575671725586882e-11,9.744129110011644e-11
25013801601,5515,0.17618863322885148,"Census Tract 8016.01, Hampden County, Massachusetts",2400,429,4948,921,422.85271974924353,871.7813572163572,75.58492365517728,162.2697312037722
25013801602,5445,2.3151977376573632e-14,"Census Tract 8016.02, Hampden County, Massachusetts",2089,279,4729,385,4.8364480739662315e-11,1.094857010138167e-10,6.459401688064043e-12,8.913511289980848e-12
25013801603,5445,0.27753909758521544,"Census Tract 8016.03, Hampden County, Massachusetts",1853,304,3605,385,514.2799478254042,1000.5284467947017,84.3718856659055,106.85255257030795
25013801604,5599,1.193151676658868e-14,"Census Tract 8016.04, Hampden County, Massachusetts",2945,750,4292,769,3.513831687760367e-11,5.121006996219862e-11,8.948637574941511e-12,9.175336393506696e-12
25013801605,5598,0.1472368500102146,"Census Tract 8016.05, Hampden County, Massachusetts",2108,438,5375,691,310.3752798215324,791.3980688049036,64.489740304474,101.7406633570583
25013801605,5599,0.481021466694549,"Census Tract 8016.05, Hampden County, Massachusetts",2108,438,5375,691,1013.9932517921093,2585.4903834832007,210.68740241221246,332.38583348593335
25013801605,5600,7.75052563562257e-16,"Census Tract 8016.05, Hampden County, Massachusetts",2108,438,5375,691,1.6338108039892378e-12,4.165907529147131e-12,3.394730228402686e-13,5.355613214215196e-13
25013801700,5508,0.11773748908919145,"Census Tract 8017, Hampden County, Massachusetts",2527,328,7973,853,297.52263492838676,938.7210005081234,38.61789642125479,100.4300781930803
25013801700,5534,0.24528393673856824,"Census Tract 8017, Hampden County, Massachusetts",2527,328,7973,853,619.832508138362,1955.6488276166046,80.45313125025038,209.2271980379987
25013801700,5535,0.09034285388687607,"Census Tract 8017, Hampden County, Massachusetts",2527,328,7973,853,228.29639177213585,720.3035740400629,29.63245607489535,77.06245436550529
25013801700,5546,0.1344651440133079,"Census Tract 8017, Hampden County, Massachusetts",2527,328,7973,853,339.79341892162904,1072.0905932181038,44.104567236364986,114.69876784335163
25013801800,5534,9.724547144080517e-14,"Census Tract 8018, Hampden County, Massachusetts",559,169,4020,719,5.436021853541009e-11,3.9092679519203676e-10,1.6434484673496072e-11,6.991949396593892e-11
25013801800,5535,9.532896092153825e-14,"Census Tract 8018, Hampden County, Massachusetts",559,169,4020,719,5.3288889155139885e-11,3.832224229045838e-10,1.6110594395739965e-11,6.8541522902586e-11
25013801800,5536,0.2442502906252651,"Census Tract 8018, Hampden County, Massachusetts",559,169,4020,719,136.5359124595232,981.8861683135657,41.2782991156698,175.6159589595656
25013801901,5536,6.907570387011246e-14,"Census Tract 8019.01, Hampden County, Massachusetts",219,88,3904,943,1.5127579147554628e-11,2.6967154790891904e-10,6.078661940569897e-12,6.513838874951605e-11
25013801901,5576,1.8420187698696653e-13,"Census Tract 8019.01, Hampden County, Massachusetts",219,88,3904,943,4.034021106014567e-11,7.191241277571173e-10,1.6209765174853055e-11,1.7370236999870943e-10
25013801902,5536,7.955290158839201e-15,"Census Tract 8019.02, Hampden County, Massachusetts",647,291,3619,661,5.147072732768963e-12,2.879019508483907e-11,2.3149894362222076e-12,5.258446794992712e-12
25013802101,5576,0.05606015312375326,"Census Tract 8021.01, Hampden County, Massachusetts",3113,855,6321,908,174.5152566742439,354.35622789524433,47.931430920809035,50.90261903636796
25013802101,5578,0.04800760271714913,"Census Tract 8021.01, Hampden County, Massachusetts",3113,855,6321,908,149.44766725848524,303.4560567750996,41.046500323162505,43.590903267171406
25013802200,5536,2.0012847619440852e-14,"Census Tract 8022, Hampden County, Massachusetts",516,225,2979,642,1.032662937163148e-11,5.96182730583143e-11,4.502890714374192e-12,1.2848248171681027e-11
25013802200,5576,2.9423126437829697e-13,"Census Tract 8022, Hampden County, Massachusetts",516,225,2979,642,1.5182333241920124e-10,8.765149365829467e-10,6.620203448511682e-11,1.8889647173086665e-10
25013802300,5461,9.882966079952563e-15,"Census Tract 8023, Hampden County, Massachusetts",1007,375,6794,1183,9.95214684251223e-12,6.714487154719771e-11,3.706112279982211e-12,1.1691548872583882e-11
25013802500,5461,8.142079210741989e-14,"Census Tract 8025, Hampden County, Massachusetts",3317,541,6751,690,2.7007276742031175e-10,5.496717675171917e-10,4.404864853011416e-11,5.618034655411972e-11
25013802500,5598,5.618904150068772e-16,"Census Tract 8025, Hampden County, Massachusetts",3317,541,6751,690,1.8637905065778117e-12,3.793322191711428e-12,3.0398271451872054e-13,3.8770438635474523e-13
25013802500,5599,0,"Census Tract 8025, Hampden County, Massachusetts",3317,541,6751,690,0,0,0,0
25013802500,5600,0.2554801022119206,"Census Tract 8025, Hampden County, Massachusetts",3317,541,6751,690,847.4274990369406,1724.7461700326758,138.21473529664902,176.2812705262252
25013802601,5461,0.121452555851126,"Census Tract 8026.01, Hampden County, Massachusetts",2144,596,7528,888,260.3942797448142,914.2948404472766,72.3857232872711,107.84986959579989
25013802602,5461,2.6728589965896304e-14,"Census Tract 8026.02, Hampden County, Massachusetts",1265,192,1724,284,3.3811666306858826e-11,4.608008910120523e-11,5.13188927345209e-12,7.59091955031455e-12
25013810601,5485,0.27633170202918367,"Census Tract 8106.01, Hampden County, Massachusetts",3349,596,4265,643,925.4348700957361,1178.5547091544684,164.69369440939346,177.6812844047651
25013810601,5487,0.12051970821517947,"Census Tract 8106.01, Hampden County, Massachusetts",3349,596,4265,643,403.62050281263606,514.0165555377405,71.82974609624696,77.4941723823604
25013810602,5485,5.86713694803832e-14,"Census Tract 8106.02, Hampden County, Massachusetts",2629,443,2711,443,1.5424703036392743e-10,1.5905808266131886e-10,2.5991416679809758e-11,2.5991416679809758e-11
25013810800,5473,4.827342358664055e-14,"Census Tract 8108, Hampden County, Massachusetts",2289,292,4118,617,1.1049786658982021e-10,1.9878995832978578e-10,1.409583968729904e-11,2.978470235295722e-11
25013810800,5474,8.882346646954474e-8,"Census Tract 8108, Hampden County, Massachusetts",2289,292,4118,617,2.033169147487879e-4,3.6577503492158525e-4,2.5936452209107064e-5,5.4804078811709104e-5
25013810800,5511,0.4253005103894829,"Census Tract 8108, Hampden County, Massachusetts",2289,292,4118,617,973.5128682815264,1751.3875017838907,124.187749033729,262.410414910311
25013810901,5473,2.784271529706038e-25,"Census Tract 8109.01, Hampden County, Massachusetts",778,163,1977,352,2.1661632501112975e-22,5.504504814228837e-22,4.538362593420842e-23,9.800635784565253e-23
