GEOID,ID,tot_roofs,BG_RT_pct
250173313002,1289,195,0.1790633608815427
250173313002,1290,894,0.8209366391184573
250173313003,1287,100,0.0968054211035818
250173313003,1288,724,0.7008712487899322
250173313003,1289,67,0.06485963213939981
250173313003,1290,142,0.13746369796708616
250173321001,1386,525,1
250173321002,1384,46,0.04883227176220807
250173321002,1385,896,0.9511677282377919
250173321003,1386,511,1
250173321004,1384,189,0.3083197389885807
250173321004,1385,424,0.6916802610114192
250173322011,1366,47,0.05802469135802469
250173322011,1367,763,0.9419753086419753
250173322021,1376,316,0.3507214206437292
250173322021,1384,585,0.6492785793562708
250173322022,1375,285,1
250173322023,1383,158,1
250173322024,1383,290,0.9931506849315068
250173322024,1384,2,0.00684931506849315
250173323001,1381,550,1
250173323002,1380,486,1
250173323003,1381,404,0.6812816188870152
250173323003,1382,189,0.31871838111298484
250173323004,1382,952,1
250173324011,1370,3,0.075
250173324011,1371,18,0.45
250173324011,1372,3,0.075
250173324011,1373,7,0.175
250173324011,1374,9,0.225
250173324012,1374,43,0.04240631163708087
250173324012,1377,259,0.25542406311637084
250173324012,1378,685,0.6755424063116371
250173324012,1379,27,0.026627218934911243
250173324021,1364,310,0.8093994778067886
250173324021,1365,58,0.1514360313315927
250173324021,1366,15,0.0391644908616188
250173324022,1368,25,0.32051282051282054
250173324022,1369,53,0.6794871794871795
250173331001,887,435,0.9977064220183486
250173331001,888,1,0.0022935779816513763
250173331002,887,772,1
250173331003,886,49,0.05889423076923077
250173331003,888,783,0.9411057692307693
250173331004,885,172,0.9197860962566845
250173331004,886,15,0.08021390374331551
250173331005,881,1,0.002890173410404624
250173331005,886,345,0.9971098265895953
250173332001,877,257,0.4262023217247098
250173332001,880,24,0.03980099502487562
250173332001,884,322,0.5339966832504146
250173332002,880,52,0.15339233038348082
250173332002,884,287,0.8466076696165191
250173332003,880,100,0.36231884057971014
250173332003,881,176,0.6376811594202898
250173332004,877,233,0.35901386748844377
250173332004,881,1,0.0015408320493066256
250173332004,884,414,0.637904468412943
250173332004,886,1,0.0015408320493066256
250173333001,882,328,1
250173333002,881,51,0.10851063829787234
250173333002,882,419,0.8914893617021277
250173333003,881,513,0.996116504854369
250173333003,884,2,0.003883495145631068
250173334001,861,150,0.32119914346895073
250173334001,862,282,0.6038543897216274
250173334001,864,35,0.07494646680942184
250173334002,862,431,0.9189765458422174
250173334002,863,38,0.08102345415778252
250173334003,883,397,1
250173334004,883,428,1
250173334005,861,112,0.21333333333333335
250173334005,862,86,0.16380952380952382
250173334005,879,112,0.21333333333333335
250173334005,883,215,0.4095238095238095
250173335011,874,254,1
250173335012,874,280,0.32036613272311215
250173335012,877,521,0.5961098398169337
250173335012,878,73,0.08352402745995423
250173335013,874,718,0.9822161422708618
250173335013,875,1,0.0013679890560875513
250173335013,876,12,0.016415868673050615
250173335021,879,460,0.8318264014466547
250173335021,880,93,0.16817359855334538
250173335022,878,520,0.9236234458259325
250173335022,880,43,0.0763765541740675
250173336011,862,15,0.02608695652173913
250173336011,863,32,0.05565217391304348
250173336011,864,17,0.029565217391304348
250173336011,865,78,0.1356521739130435
250173336011,866,49,0.08521739130434783
250173336011,867,137,0.2382608695652174
250173336011,868,43,0.07478260869565218
250173336011,869,77,0.13391304347826086
250173336011,870,95,0.16521739130434782
250173336011,875,24,0.04173913043478261
250173336011,876,8,0.01391304347826087
250173336021,872,26,0.25
250173336021,873,78,0.75
250173336022,870,3,0.0055762081784386614
250173336022,871,490,0.9107806691449815
250173336022,873,45,0.08364312267657993
250173336023,870,13,0.02333931777378815
250173336023,871,281,0.5044883303411131
250173336023,872,263,0.47217235188509876
250173336024,872,730,0.9263959390862944
250173336024,873,58,0.07360406091370558
250173341001,1265,189,0.26770538243626063
250173341001,1266,511,0.7237960339943342
250173341001,1271,6,0.0084985835694051
250173341002,1265,107,0.6858974358974359
250173341002,1267,49,0.3141025641025641
250173341003,1266,23,0.038525963149078725
250173341003,1267,574,0.9614740368509213
250173341004,1267,175,1
250173341005,1265,184,0.2804878048780488
250173341005,1266,34,0.051829268292682924
250173341005,1267,438,0.6676829268292683
250173342001,1269,449,1
250173342002,1269,317,0.8805555555555555
250173342002,1271,43,0.11944444444444445
250173342003,1266,145,0.3983516483516483
250173342003,1267,47,0.12912087912087913
250173342003,1268,111,0.30494505494505497
250173342003,1271,61,0.16758241758241757
250173342004,1268,503,1
250173343001,1275,765,1
250173343002,1269,173,0.38963963963963966
250173343002,1270,271,0.6103603603603603
250173343003,1276,635,1
250173343004,1269,326,0.27557058326289097
250173343004,1270,222,0.18765849535080303
250173343004,1276,635,0.536770921386306
250173344001,1274,138,0.26848249027237353
250173344001,1275,376,0.7315175097276264
250173344002,1273,302,0.43704775687409553
250173344002,1274,389,0.5629522431259045
250173344003,1265,177,0.44696969696969696
250173344003,1266,219,0.553030303030303
250173344004,1272,387,0.5427769985974754
250173344004,1273,240,0.33660589060308554
250173344004,1274,86,0.12061711079943899
250173351001,835,403,1
250173351002,836,180,1
250173351003,835,530,0.916955017301038
250173351003,836,48,0.08304498269896193
250173351004,835,326,0.8907103825136612
250173351004,836,40,0.1092896174863388
250173351005,836,207,1
250173351006,836,40,0.10723860589812333
250173351006,837,159,0.4262734584450402
250173351006,838,174,0.46648793565683644
250173351007,835,143,0.47194719471947194
250173351007,838,124,0.40924092409240925
250173351007,839,36,0.1188118811881188
250173352001,840,330,1
250173352002,840,276,1
250173352003,840,452,1
250173352004,826,8,0.017660044150110375
250173352004,841,445,0.9823399558498896
250173352005,840,339,0.4574898785425101
250173352005,841,402,0.5425101214574899
250173353011,828,232,0.2966751918158568
250173353011,829,114,0.14578005115089515
250173353011,830,408,0.5217391304347826
250173353011,832,28,0.03580562659846547
250173353012,830,329,0.7426636568848759
250173353012,831,40,0.09029345372460497
250173353012,832,74,0.1670428893905192
250173353013,830,227,1
250173353021,833,216,0.8537549407114624
250173353021,834,37,0.14624505928853754
250173353022,831,358,1
250173353023,832,153,0.5032894736842105
250173353023,833,151,0.4967105263157895
250173353024,831,27,0.029900332225913623
250173353024,832,318,0.3521594684385382
250173353024,833,558,0.6179401993355482
250173354001,827,660,0.7621247113163973
250173354001,829,206,0.23787528868360278
250173354002,824,1,0.0017953321364452424
250173354002,827,531,0.9533213644524237
250173354002,828,25,0.04488330341113106
250173354003,826,751,1
250173361001,824,417,1
250173361002,819,103,0.2853185595567867
250173361002,824,258,0.7146814404432132
250173361003,818,370,1
250173361004,825,352,1
250173361005,825,591,1
250173362011,822,279,0.7099236641221374
250173362011,823,114,0.2900763358778626
250173362012,823,384,1
250173362013,823,547,1
250173362021,822,475,1
250173362022,819,8,0.020050125313283207
250173362022,820,142,0.3558897243107769
250173362022,821,249,0.6240601503759399
250173362023,823,197,1
250173362024,821,231,0.7804054054054054
250173362024,823,65,0.2195945945945946
250173363001,820,454,1
250173363002,817,167,0.4868804664723032
250173363002,820,176,0.5131195335276968
250173363003,817,622,1
250173363004,816,25,0.046125461254612546
250173363004,817,517,0.9538745387453874
250173363005,816,100,0.29411764705882354
250173363005,819,16,0.047058823529411764
250173363005,820,224,0.6588235294117647
250173363006,817,286,0.4525316455696203
250173363006,820,346,0.5474683544303798
250173364021,819,223,1
250173364022,815,152,0.3377777777777778
250173364022,818,298,0.6622222222222223
250173364023,818,366,1
250173364024,815,453,1
250173364031,815,253,1
250173364032,815,51,0.3984375
250173364032,816,77,0.6015625
250173364041,816,216,0.927038626609442
250173364041,819,17,0.07296137339055794
250173364042,816,457,0.8805394990366089
250173364042,817,62,0.11946050096339114
250173371011,848,559,0.9858906525573192
250173371011,849,8,0.014109347442680775
250173371012,848,25,0.043782837127845885
250173371012,849,546,0.9562171628721541
250173371021,844,245,0.2934131736526946
250173371021,848,590,0.7065868263473054
250173371022,843,171,0.17701863354037267
250173371022,844,795,0.8229813664596274
250173371023,843,149,1
250173372011,850,451,1
250173372012,850,315,1
250173372013,849,4,0.020100502512562814
250173372013,850,195,0.9798994974874372
250173372021,851,31,0.07598039215686274
250173372021,852,377,0.9240196078431373
250173372022,851,353,1
250173372023,852,633,1
250173372024,845,4,0.012658227848101266
250173372024,846,54,0.17088607594936708
250173372024,852,258,0.8164556962025317
250173373001,847,307,0.9871382636655949
250173373001,849,4,0.012861736334405145
250173373002,846,266,0.9925373134328358
250173373002,851,2,0.007462686567164179
250173373003,842,280,0.5982905982905983
250173373003,847,188,0.4017094017094017
250173373004,842,198,0.4090909090909091
250173373004,845,286,0.5909090909090909
250173373005,845,237,1
250173381001,855,153,0.2483766233766234
250173381001,856,463,0.7516233766233766
250173381002,855,596,1
250173382001,857,360,1
250173382002,854,10,0.10416666666666667
250173382002,855,65,0.6770833333333334
250173382002,857,21,0.21875
250173382003,856,167,0.24814264487369986
250173382003,857,506,0.7518573551263001
250173383001,857,78,0.23214285714285715
250173383001,858,108,0.32142857142857145
250173383001,859,150,0.44642857142857145
250173383002,854,234,0.5391705069124424
250173383002,858,200,0.4608294930875576
250173383003,858,323,0.608286252354049
250173383003,859,208,0.391713747645951
250173384001,858,298,0.48534201954397393
250173384001,859,204,0.3322475570032573
250173384001,860,112,0.18241042345276873
250173384002,853,18,0.031914893617021274
250173384002,858,546,0.9680851063829787
250173384003,858,133,0.23665480427046262
250173384003,860,429,0.7633451957295374
250173384004,860,547,1
250173385001,853,473,0.8416370106761566
250173385001,855,54,0.09608540925266904
250173385001,856,35,0.06227758007117438
250173385002,853,563,1
250173385003,853,585,0.9982935153583617
250173385003,854,1,0.0017064846416382253
250173385004,853,58,0.1277533039647577
250173385004,854,58,0.1277533039647577
250173385004,855,338,0.7444933920704846
250173391011,572,293,1
250173391012,573,438,1
250173391013,572,10,0.3125
250173391013,573,22,0.6875
250173391021,571,14,0.04697986577181208
250173391021,574,128,0.42953020134228187
250173391021,576,156,0.5234899328859061
250173391022,574,636,1
250173391023,573,495,0.7061340941512125
250173391023,574,206,0.29386590584878747
250173392001,576,97,0.27635327635327633
250173392001,578,254,0.7236467236467237
250173392002,578,452,1
250173392003,576,321,0.7149220489977728
250173392003,578,128,0.28507795100222716
250173392004,575,551,1
250173392005,575,443,1
250173392006,576,432,1
250173393001,575,148,0.7668393782383419
250173393001,577,45,0.23316062176165803
250173393002,577,295,1
250173393003,577,406,1
250173394001,558,331,0.9910179640718563
250173394001,575,3,0.008982035928143712
250173394002,557,189,1
250173394003,557,59,0.26576576576576577
250173394003,558,163,0.7342342342342343
250173394004,557,299,1
250173395001,555,132,0.22641509433962265
250173395001,556,451,0.7735849056603774
250173395002,554,359,1
250173395003,554,8,0.03980099502487562
250173395003,556,192,0.9552238805970149
250173395003,573,1,0.004975124378109453
250173395004,556,310,1
250173396001,553,252,1
250173396002,553,232,1
250173396003,553,140,0.6451612903225806
250173396003,555,77,0.3548387096774194
250173396004,550,64,0.26666666666666666
250173396004,553,176,0.7333333333333333
250173396005,550,242,1
250173396006,550,197,1
250173397001,551,8,0.03305785123966942
250173397001,552,234,0.9669421487603306
250173397002,550,128,0.3004694835680751
250173397002,551,97,0.22769953051643194
250173397002,552,201,0.47183098591549294
250173397003,552,254,1
250173397004,550,212,1
250173398021,562,100,0.25380710659898476
250173398021,563,12,0.030456852791878174
250173398021,564,57,0.1446700507614213
250173398021,565,15,0.03807106598984772
250173398021,566,210,0.5329949238578681
250173398022,566,221,1
250173398023,566,253,1
250173398024,565,10,0.05263157894736842
250173398024,566,180,0.9473684210526315
250173398031,559,33,0.9705882352941176
250173398031,NA,1,0.029411764705882353
250173398032,560,11,0.12941176470588237
250173398032,561,74,0.8705882352941177
250173398041,562,210,1
250173398042,561,168,1
250173398043,561,9,0.03103448275862069
250173398043,562,274,0.9448275862068966
250173398043,567,7,0.02413793103448276
250173399001,567,520,1
250173399002,566,6,0.017543859649122806
250173399002,568,336,0.9824561403508771
250173399003,567,340,1
250173399004,566,2,0.011627906976744186
250173399004,568,170,0.9883720930232558
250173399005,568,333,1
250173400001,569,217,1
250173400002,569,265,1
250173400003,569,236,1
250173401001,571,368,1
250173401002,570,403,0.6773109243697479
250173401002,571,192,0.3226890756302521
250173401003,567,14,0.026565464895635674
250173401003,570,513,0.9734345351043643
250173401004,571,414,1
250173401005,570,281,0.7656675749318801
250173401005,571,86,0.23433242506811988
250173401006,571,457,1
250173411011,546,227,0.4934782608695652
250173411011,547,233,0.5065217391304347
250173411012,549,221,1
250173411013,549,557,1
250173411021,546,36,0.3673469387755102
250173411021,547,62,0.6326530612244898
250173411022,546,129,0.25697211155378485
250173411022,547,230,0.4581673306772908
250173411022,548,143,0.2848605577689243
250173411023,547,39,0.13175675675675674
250173411023,548,131,0.44256756756756754
250173411023,549,126,0.42567567567567566
250173412001,543,85,0.16666666666666666
250173412001,544,425,0.8333333333333334
250173412002,543,193,1
250173412003,543,266,1
250173412004,543,87,0.20963855421686747
250173412004,545,328,0.7903614457831325
250173412005,545,251,1
250173413011,527,12,0.17647058823529413
250173413011,528,42,0.6176470588235294
250173413011,540,7,0.10294117647058823
250173413011,541,7,0.10294117647058823
250173413012,540,11,0.7333333333333333
250173413012,541,4,0.26666666666666666
250173413013,539,102,0.9807692307692307
250173413013,541,2,0.019230769230769232
250173413014,524,5,0.04
250173413014,525,10,0.08
250173413014,526,74,0.592
250173413014,527,24,0.192
250173413014,537,12,0.096
250173413021,542,286,1
250173413022,542,129,1
250173414001,525,228,1
250173414002,525,213,1
250173414003,525,502,1
250173414004,526,327,1
250173414005,526,122,1
250173415001,524,31,0.17222222222222222
250173415001,537,149,0.8277777777777777
250173415002,524,153,1
250173415003,523,197,0.7462121212121212
250173415003,524,67,0.2537878787878788
250173415004,523,121,0.6954022988505747
250173415004,524,53,0.3045977011494253
250173415005,524,227,1
250173416001,536,269,1
250173416002,536,369,1
250173416003,536,122,0.47104247104247104
250173416003,538,137,0.528957528957529
250173416004,538,217,1
250173416005,539,176,1
250173416006,536,51,0.14127423822714683
250173416006,538,310,0.8587257617728532
250173417001,533,436,1
250173417002,535,353,1
250173417003,535,187,0.5598802395209581
250173417003,536,147,0.44011976047904194
250173417004,535,229,1
250173417005,533,369,1
250173418001,534,277,1
250173418002,521,262,0.8762541806020067
250173418002,534,37,0.12374581939799331
250173418003,522,140,1
250173418004,521,4,0.02
250173418004,522,3,0.015
250173418004,534,193,0.965
250173418005,521,78,0.25
250173418005,522,135,0.4326923076923077
250173418005,523,99,0.3173076923076923
250173418006,522,30,0.2127659574468085
250173418006,523,60,0.425531914893617
250173418006,524,51,0.3617021276595745
250173419011,520,212,0.8122605363984674
250173419011,521,49,0.18773946360153257
250173419012,520,206,0.8995633187772926
250173419012,521,23,0.10043668122270742
250173419031,531,8,0.020942408376963352
250173419031,533,374,0.9790575916230366
250173419032,529,38,0.10857142857142857
250173419032,530,312,0.8914285714285715
250173419033,531,92,0.8440366972477065
250173419033,532,17,0.1559633027522936
250173419041,529,374,0.9973333333333333
250173419041,530,1,0.0026666666666666666
250173419042,529,91,0.3729508196721312
250173419042,532,153,0.6270491803278688
250173419043,529,197,1
250173421011,512,64,0.22695035460992907
250173421011,516,218,0.7730496453900709
250173421012,512,296,1
250173421013,516,237,1
250173421014,512,121,0.521551724137931
250173421014,516,111,0.47844827586206895
250173421021,516,42,0.16091954022988506
250173421021,519,219,0.8390804597701149
250173421022,516,268,1
250173421023,519,232,1
250173421024,517,172,1
250173422011,515,321,1
250173422012,514,125,0.5707762557077626
250173422012,515,94,0.4292237442922374
250173422013,514,157,0.49683544303797467
250173422013,515,159,0.5031645569620253
250173422014,515,351,1
250173422021,518,270,0.627906976744186
250173422021,519,160,0.37209302325581395
250173422022,514,175,0.6628787878787878
250173422022,518,89,0.3371212121212121
250173422023,518,341,1
250173423011,511,337,1
250173423012,511,372,1
250173423021,508,420,1
250173423022,508,144,1
250173423023,510,339,1
250173424011,509,241,0.7415384615384616
250173424011,510,84,0.25846153846153846
250173424012,508,197,1
250173424013,509,189,1
250173424021,502,165,0.953757225433526
250173424021,503,8,0.046242774566473986
250173424022,503,227,0.8566037735849057
250173424022,508,38,0.14339622641509434
250173424023,504,173,1
250173424024,465,1,0.006622516556291391
250173424024,502,149,0.9867549668874173
250173424024,504,1,0.006622516556291391
250173425011,507,432,1
250173425012,505,292,0.6854460093896714
250173425012,507,134,0.3145539906103286
250173425021,513,340,1
250173425022,513,233,1
250173426001,506,210,1
250173426002,505,47,0.235
250173426002,506,153,0.765
250173426003,506,401,1
250173501051,596,310,1
250173501061,592,2,0.038461538461538464
250173501061,593,10,0.19230769230769232
250173501061,594,31,0.5961538461538461
250173501061,595,9,0.17307692307692307
250173501071,591,255,1
250173501081,597,164,0.5578231292517006
250173501081,598,130,0.4421768707482993
250173501082,598,225,1
250173501091,599,306,1
250173502011,600,137,1
250173502012,600,243,1
250173502013,600,158,1
250173502021,602,293,1
250173502022,600,17,0.05985915492957746
250173502022,601,267,0.9401408450704225
250173502023,600,45,0.23076923076923078
250173502023,601,150,0.7692307692307693
250173503001,602,213,1
250173503002,603,24,0.12307692307692308
250173503002,612,125,0.6410256410256411
250173503002,613,46,0.2358974358974359
250173503003,603,203,1
250173504001,621,184,1
250173504002,612,154,0.5185185185185185
250173504002,615,143,0.48148148148148145
250173504003,612,130,0.5098039215686274
250173504003,615,125,0.49019607843137253
250173504004,615,358,1
250173504005,615,221,1
250173505001,619,205,1
250173505002,619,239,1
250173506001,621,38,1
250173506002,620,138,0.5948275862068966
250173506002,623,94,0.4051724137931034
250173506003,621,15,0.08379888268156424
250173506003,623,164,0.9162011173184358
250173506004,620,304,1
250173507011,620,251,1
250173507012,623,284,1
250173507013,622,195,1
250173507021,624,282,1
250173507022,622,71,1
250173507023,624,145,1
250173508001,618,258,0.9662921348314607
250173508001,622,9,0.033707865168539325
250173508002,618,185,1
250173509001,616,164,1
250173509002,616,286,1
250173509003,617,276,0.9963898916967509
250173509003,618,1,0.0036101083032490976
250173510011,614,196,1
250173510012,586,120,0.96
250173510012,609,5,0.04
250173510013,614,392,1
250173510021,613,200,1
250173510022,613,187,1
250173510023,613,190,1
250173511011,611,209,1
250173511012,611,195,0.851528384279476
250173511012,613,34,0.14847161572052403
250173511013,610,300,1
250173511021,607,143,1
250173511022,607,135,0.5232558139534884
250173511022,610,123,0.47674418604651164
250173512031,585,192,1
250173512032,584,149,0.6772727272727272
250173512032,585,59,0.2681818181818182
250173512032,608,12,0.05454545454545454
250173512033,584,220,0.995475113122172
250173512033,661,1,0.004524886877828055
250173512034,584,149,0.9933333333333333
250173512034,661,1,0.006666666666666667
250173512041,586,63,0.27631578947368424
250173512041,607,119,0.5219298245614035
250173512041,609,46,0.20175438596491227
250173512042,585,26,0.09090909090909091
250173512042,586,6,0.02097902097902098
250173512042,607,173,0.6048951048951049
250173512042,608,81,0.28321678321678323
250173512043,585,96,0.41025641025641024
250173512043,586,138,0.5897435897435898
250173513001,606,320,1
250173513002,605,198,0.9209302325581395
250173513002,606,17,0.07906976744186046
250173513003,605,168,1
250173514031,589,73,1
250173514032,589,102,0.5730337078651685
250173514032,590,76,0.42696629213483145
250173514033,589,77,1
250173514034,590,185,1
250173514035,589,60,1
250173514041,587,197,1
250173514042,588,195,0.9512195121951219
250173514042,600,10,0.04878048780487805
250173514043,587,62,0.3425414364640884
250173514043,588,119,0.6574585635359116
250173514044,587,73,0.5658914728682171
250173514044,588,17,0.13178294573643412
250173514044,604,39,0.3023255813953488
250173515001,581,23,0.696969696969697
250173515001,582,6,0.18181818181818182
250173515001,583,4,0.12121212121212122
250173515002,582,122,0.976
250173515002,584,1,0.008
250173515002,646,2,0.016
250173515003,583,149,0.861271676300578
250173515003,605,1,0.005780346820809248
250173515003,608,23,0.1329479768786127
250173515004,579,29,0.43283582089552236
250173515004,580,37,0.5522388059701493
250173515004,625,1,0.014925373134328358
250173521011,625,30,1
250173521012,625,6,1
250173521013,579,1,0.05555555555555555
250173521013,625,17,0.9444444444444444
250173521021,626,4,0.17391304347826086
250173521021,627,2,0.08695652173913043
250173521021,628,8,0.34782608695652173
250173521021,631,9,0.391304347826087
250173521022,630,108,0.5346534653465347
250173521022,631,35,0.17326732673267325
250173521022,632,59,0.29207920792079206
250173522001,629,59,0.36645962732919257
250173522001,632,102,0.6335403726708074
250173523001,632,56,0.23236514522821577
250173523001,633,18,0.07468879668049792
250173523001,634,140,0.5809128630705395
250173523001,636,27,0.11203319502074689
250173523002,633,3,0.06
250173523002,635,29,0.58
250173523002,636,18,0.36
250173523003,637,18,0.46153846153846156
250173523003,638,17,0.4358974358974359
250173523003,639,4,0.10256410256410256
250173524001,650,67,0.6633663366336634
250173524001,652,8,0.07920792079207921
250173524001,653,26,0.25742574257425743
250173525001,651,261,1
250173525002,651,52,0.2708333333333333
250173525002,653,140,0.7291666666666666
250173526001,649,112,0.7
250173526001,650,48,0.3
250173526002,648,160,0.7881773399014779
250173526002,649,43,0.21182266009852216
250173527001,646,68,0.6017699115044248
250173527001,661,45,0.39823008849557523
250173527002,582,1,0.007518796992481203
250173527002,646,132,0.9924812030075187
250173528001,647,207,0.8149606299212598
250173528001,661,47,0.18503937007874016
250173529001,661,8,0.041237113402061855
250173529001,662,186,0.9587628865979382
250173529002,662,122,0.46037735849056605
250173529002,676,121,0.45660377358490567
250173529002,677,22,0.0830188679245283
250173530001,663,59,0.3241758241758242
250173530001,664,8,0.04395604395604396
250173530001,674,81,0.44505494505494503
250173530001,675,34,0.18681318681318682
250173530002,654,4,0.045454545454545456
250173530002,663,84,0.9545454545454546
250173531011,653,89,0.7063492063492064
250173531011,654,15,0.11904761904761904
250173531011,655,22,0.1746031746031746
250173531012,656,8,0.0761904761904762
250173531012,657,7,0.06666666666666667
250173531012,658,14,0.13333333333333333
250173531012,665,76,0.7238095238095238
250173531021,640,1,0.041666666666666664
250173531021,641,8,0.3333333333333333
250173531021,642,15,0.625
250173531022,640,5,0.1724137931034483
250173531022,643,13,0.4482758620689655
250173531022,644,11,0.3793103448275862
250173531023,644,30,0.7142857142857143
250173531023,645,12,0.2857142857142857
250173532001,660,51,0.22767857142857142
250173532001,667,102,0.45535714285714285
250173532001,668,71,0.3169642857142857
250173532002,659,12,0.13793103448275862
250173532002,660,75,0.8620689655172413
250173532003,666,147,1
250173532004,656,14,0.3181818181818182
250173532004,659,30,0.6818181818181818
250173533001,666,174,1
250173533002,666,78,0.32098765432098764
250173533002,667,165,0.6790123456790124
250173533003,667,58,0.30526315789473685
250173533003,668,132,0.6947368421052632
250173536001,678,120,0.3076923076923077
250173536001,697,16,0.041025641025641026
250173536001,698,240,0.6153846153846154
250173536001,703,14,0.035897435897435895
250173536002,695,46,0.5
250173536002,696,18,0.1956521739130435
250173536002,697,27,0.29347826086956524
250173536002,698,1,0.010869565217391304
250173536003,698,109,0.558974358974359
250173536003,703,86,0.441025641025641
250173537001,676,73,0.42441860465116277
250173537001,677,99,0.5755813953488372
250173537002,678,142,0.9403973509933775
250173537002,679,9,0.059602649006622516
250173537003,691,33,1
250173537004,689,3,0.13636363636363635
250173537004,690,19,0.8636363636363636
250173537005,678,9,0.1836734693877551
250173537005,679,7,0.14285714285714285
250173537005,680,24,0.4897959183673469
250173537005,681,9,0.1836734693877551
250173538001,674,78,1
250173538002,675,57,0.6785714285714286
250173538002,680,27,0.32142857142857145
250173538003,675,83,1
250173538004,681,51,1
250173539001,682,86,0.7288135593220338
250173539001,683,26,0.22033898305084745
250173539001,690,6,0.05084745762711865
250173539002,683,69,0.9857142857142858
250173539002,684,1,0.014285714285714285
250173539003,682,4,0.09523809523809523
250173539003,684,36,0.8571428571428571
250173539003,690,2,0.047619047619047616
250173540001,694,39,0.19597989949748743
250173540001,699,126,0.6331658291457286
250173540001,703,34,0.1708542713567839
250173540002,694,55,0.4166666666666667
250173540002,700,28,0.21212121212121213
250173540002,701,36,0.2727272727272727
250173540002,702,13,0.09848484848484848
250173540003,694,38,1
250173541001,685,6,0.047619047619047616
250173541001,686,28,0.2222222222222222
250173541001,687,51,0.40476190476190477
250173541001,688,7,0.05555555555555555
250173541001,691,1,0.007936507936507936
250173541001,692,1,0.007936507936507936
250173541001,693,32,0.25396825396825395
250173541002,708,162,0.5126582278481012
250173541002,710,154,0.4873417721518987
250173542001,709,145,0.27102803738317754
250173542001,713,331,0.6186915887850467
250173542001,714,59,0.1102803738317757
250173542002,710,224,0.64
250173542002,711,4,0.011428571428571429
250173542002,712,101,0.2885714285714286
250173542002,713,21,0.06
250173542003,708,53,0.1906474820143885
250173542003,709,225,0.8093525179856115
250173543001,715,130,1
250173543002,707,50,0.27624309392265195
250173543002,713,80,0.4419889502762431
250173543002,714,51,0.281767955801105
250173543003,713,3,0.008547008547008548
250173543003,715,337,0.9601139601139601
250173543003,725,3,0.008547008547008548
250173543003,726,8,0.022792022792022793
250173544001,707,219,1
250173544002,707,228,1
250173545001,703,127,1
250173545002,701,55,0.2320675105485232
250173545002,702,149,0.6286919831223629
250173545002,703,33,0.13924050632911392
250173546011,723,12,0.41379310344827586
250173546011,724,17,0.5862068965517241
250173546012,725,56,0.21292775665399238
250173546012,726,207,0.7870722433460076
250173546021,704,1,0.011235955056179775
250173546021,705,88,0.9887640449438202
250173546022,702,161,0.5420875420875421
250173546022,706,136,0.45791245791245794
250173546023,705,54,0.18430034129692832
250173546023,706,239,0.8156996587030717
250173547001,703,3,0.011494252873563218
250173547001,716,6,0.022988505747126436
250173547001,717,252,0.9655172413793104
250173547002,704,214,1
250173548001,718,234,0.9957446808510638
250173548001,719,1,0.00425531914893617
250173548002,717,36,0.16216216216216217
250173548002,721,186,0.8378378378378378
250173549011,728,11,1
250173549012,727,13,1
250173549013,727,11,1
250173549021,720,223,0.6990595611285266
250173549021,721,96,0.30094043887147337
250173549022,719,5,0.014792899408284023
250173549022,720,333,0.985207100591716
250173549023,722,19,1
250173549024,721,19,0.475
250173549024,722,21,0.525
250173550001,719,223,1
250173550002,719,260,1
250173550003,718,145,1
250173561001,890,287,1
250173561002,890,472,1
250173561003,889,304,1
250173563001,892,217,1
250173563002,892,228,1
250173563003,895,269,1
250173563004,892,222,1
250173563005,895,268,1
250173563006,895,180,0.8780487804878049
250173563006,896,25,0.12195121951219512
250173564001,904,309,1
250173564002,895,175,0.44191919191919193
250173564002,896,22,0.05555555555555555
250173564002,904,55,0.1388888888888889
250173564002,905,144,0.36363636363636365
250173564003,904,188,0.47837150127226463
250173564003,905,205,0.5216284987277354
250173564004,904,293,1
250173564005,904,283,0.9625850340136054
250173564005,905,11,0.03741496598639456
250173564006,904,87,0.16893203883495145
250173564006,905,171,0.3320388349514563
250173564006,906,257,0.49902912621359224
250173564007,905,319,1
250173564008,905,465,1
250173565001,906,205,0.5452127659574468
250173565001,907,171,0.45478723404255317
250173565002,906,67,0.15764705882352942
250173565002,907,358,0.8423529411764706
250173565003,901,82,0.16942148760330578
250173565003,907,402,0.8305785123966942
250173565004,903,297,1
250173565005,903,470,1
250173565006,902,149,0.37531486146095716
250173565006,903,248,0.6246851385390428
250173566011,898,303,0.6405919661733616
250173566011,899,170,0.3594080338266385
250173566012,898,286,0.9438943894389439
250173566012,902,17,0.056105610561056105
250173566013,898,168,0.5656565656565656
250173566013,899,129,0.43434343434343436
250173566014,900,84,0.46153846153846156
250173566014,905,98,0.5384615384615384
250173566015,900,77,0.2711267605633803
250173566015,906,207,0.7288732394366197
250173566021,898,109,0.22708333333333333
250173566021,899,152,0.31666666666666665
250173566021,900,105,0.21875
250173566021,901,114,0.2375
250173566022,898,41,0.11918604651162791
250173566022,902,303,0.8808139534883721
250173566023,902,339,0.9338842975206612
250173566023,903,24,0.06611570247933884
250173566024,898,206,0.5754189944134078
250173566024,903,152,0.4245810055865922
250173567011,891,469,1
250173567012,891,359,1
250173567013,894,312,1
250173567014,890,1,0.0049261083743842365
250173567014,891,135,0.6650246305418719
