block_id,taz_id,area_fct
250173201023035,2295,1
250173201023036,2295,0.62524
250173201023036,2296,0.37476
250173201023037,2296,1
250173201023038,2296,1
250173201023039,2296,1
250173201023040,2296,1
250173201023041,2296,1
250173201023042,2296,1
250173201023043,2296,1
250173201023044,2296,1
250173201023045,2296,1
250173201023046,2296,1
250173201023047,2296,1
250173201023048,2296,1
250173201023049,2296,1
250173201023050,2296,1
250173201023051,2296,1
250173201023052,2296,1
250173201023053,2296,1
250173201023054,2296,1
250173201023055,2296,1
250173201023056,2296,1
250173201023057,2296,1
250173201023058,2295,0.6443099999999999
250173201023058,2296,0.35568999999999995
250173201023059,2295,1
250173201023060,2295,1
250173201023061,2295,1
250173201023062,2295,1
250173201023063,2296,1
250173201023064,2296,1
250173201023065,2295,1
250173201023066,2295,1
250173201023067,2297,1
250173201031000,2300,1
250173201031001,2300,1
250173201031002,2300,1
250173201031003,2300,1
250173201031004,2300,1
250173201031005,2300,1
250173201031006,2300,1
250173201031007,2300,1
250173201031008,2300,0.46491000000000005
250173201031008,2301,0.5350900000000001
250173201031009,2300,1
250173201031010,2300,1
250173201031011,2300,1
250173201031012,2300,1
250173201031013,2301,1
250173201031014,2301,1
250173201031015,2301,1
250173201031016,2301,1
250173201031017,2301,1
250173201031018,2301,1
250173201031019,2301,1
250173201031020,2301,1
250173201031021,2301,1
250173201031022,2300,1
250173201031023,2300,1
250173201031024,2300,1
250173201031025,2300,1
250173201031026,2300,1
250173201031027,2300,1
250173201031028,2300,1
250173201031029,2300,1
250173201031030,2300,1
250173201031031,2300,1
250173201031032,2300,1
250173201031033,2300,1
250173201031034,2300,1
250173201031035,2300,1
250173201031036,2300,1
250173201031037,2300,1
250173201031038,2300,1
250173201031039,2300,1
250173201031040,2300,1
250173201031041,2300,1
250173201031042,2300,1
250173201031043,2300,1
250173201031044,2300,1
250173201031045,2300,1
250173201031046,2300,1
250173201031047,2300,1
250173201031048,2299,1
250173201031049,2301,1
250173201031050,2299,0.21692000000000003
250173201031050,2301,0.7830799999999999
250173201031051,2299,1
250173201031052,2299,1
250173201031053,2299,1
250173201031054,2299,1
250173201031055,2299,1
250173201031056,2299,1
250173201031057,2299,1
250173201031058,2299,1
250173201031059,2299,1
250173201031060,2299,1
250173201031061,2299,1
250173201031062,2299,1
250173201031063,2299,1
250173201031064,2299,1
250173201031065,2299,1
250173201031066,2299,1
250173201031067,2299,1
250173201031068,2299,1
250173201031069,2299,1
250173201031070,2299,1
250173201031071,2300,1
250173201031072,2301,1
250173201031073,2301,1
250173201031074,2300,1
250173201031075,2299,1
250173201031076,2300,1
250173201041000,2298,1
250173201041001,2298,1
250173201041002,2298,1
250173201041003,2298,1
250173201041004,2298,1
250173201041005,2298,1
250173201041006,2298,1
250173201041007,2298,1
250173201041008,2298,1
250173201041009,2298,1
250173201041010,2298,1
250173201041011,2298,1
250173201041012,2298,1
250173201041013,2299,1
250173201041014,2298,0.94723
250173201041014,2299,0.052770000000000004
250173201041015,2298,1
250173201041016,2298,1
250173201041017,2298,1
250173201041018,2298,1
250173201041019,2298,1
250173201041020,2298,1
250173201041021,2298,1
250173201041022,2300,1
250173201041023,2298,1
250173201041024,2298,1
250173201041025,2300,1
250173201041026,2300,1
250173201041027,2300,1
250173201041028,2300,1
250173201041029,2300,1
250173201041030,2298,1
250173201041031,2300,1
250173201041032,2300,1
250173201041033,2300,1
250173201041034,2300,1
250173201041035,2300,1
250173201041036,2298,1
250173201041037,2298,1
250173201041038,2299,1
250173201041039,2298,1
250173201041040,2298,1
250173201041041,2298,1
250173201041042,2298,1
250173201041043,2298,1
250173201041044,2298,1
250173201041045,2298,1
250173201041046,2298,1
250173201041047,2298,1
250173201041048,2298,1
250173201041049,2298,1
250173201041050,2298,1
250173201041051,2298,1
250173201041052,2298,1
250173201041053,2298,1
250173201041054,2300,1
250173201042000,2301,1
250173201042001,2301,1
250173201042002,2301,1
250173201042003,2301,1
250173201042004,2301,1
250173201042005,2301,1
250173201042006,2301,1
250173201042007,2301,1
250173201042008,2299,1
250173201042009,2301,1
250173201042010,2301,1
250173201042011,2301,1
250173201042012,2301,1
250173201042013,2301,1
250173201042014,2301,1
250173201042015,2301,1
250173201042016,2301,1
250173201042017,2301,1
250173201042018,2301,1
250173201042019,2301,1
250173201042020,2301,1
250173201042021,2301,1
250173201042022,2301,1
250173201042023,2301,1
250173201042024,2301,1
250173201042025,2301,1
250173201042026,2301,1
250173201042027,2301,1
250173201042028,2301,1
250173201042029,2301,1
250173201042030,2301,1
250173201042031,2301,1
250173201042032,2301,1
250173201042033,2301,1
250173201042034,2301,1
250173201042035,2301,1
250173201042036,2299,1
250173201042037,2299,1
250173201042038,2301,1
250173201042039,2301,1
250173201042040,2301,1
250173201042041,2301,1
250173201042042,2301,1
250173201042043,2301,1
250173201042044,2301,1
250173201043000,2299,1
250173201043001,2299,1
250173201043002,2299,1
250173201043003,2299,1
250173201043004,2299,1
250173201043005,2299,1
250173201043006,2299,1
250173201043007,2299,1
250173201043008,2299,1
250173201043009,2299,1
250173201043010,2299,1
250173201043011,2299,1
250173201043012,2299,1
250173201043013,2299,1
250173201043014,2299,1
250173201043015,2299,1
250173201043016,2299,1
250173201043017,2299,1
250173201043018,2299,1
250173201043019,2299,1
250173201043020,2299,1
250173201043021,2299,1
250173201043022,2299,1
250173201043023,2299,1
250173201043024,2299,1
250173201043025,2299,1
250173201043026,2299,1
250173221001000,2257,1
250173221001001,2257,1
250173221001002,2257,1
250173221001003,2257,1
250173221001004,2257,1
250173221001005,2257,1
250173221001006,2257,1
250173221001007,2257,1
250173221001008,2257,1
250173221001009,2257,1
250173221001010,2257,1
250173221001011,2257,1
250173221001012,2257,1
250173221001013,2257,1
250173221001014,2257,1
250173221001015,2257,1
250173221001016,2257,1
250173221001017,2257,1
250173221001018,2257,1
250173221001019,2257,1
250173221001020,2257,1
250173221001021,2257,1
250173221001022,2257,1
250173221001023,2257,1
250173221001024,2257,1
250173221001025,2257,1
250173221001026,2257,1
250173221001027,2257,1
250173221001028,2257,1
250173221001029,2257,1
250173221001030,2257,1
250173221001031,2257,1
250173221001032,2257,1
250173221001033,2257,1
250173221001034,2257,1
250173221001035,2257,1
250173221001036,2257,1
250173221001037,2257,1
250173221001038,2257,1
250173221001039,2257,1
250173221001040,2257,1
250173221001041,2257,1
250173221001042,2257,1
250173221001043,2257,1
250173221001044,2257,1
250173221001045,2257,1
250173221001046,2257,1
250173221001047,2257,1
250173221001048,2257,1
250173221001049,2257,1
250173221001050,2257,1
250173221001051,2257,1
250173221002000,2254,1
250173221002001,2254,1
250173221002002,2254,1
250173221002003,2254,1
250173221002004,2254,1
250173221002005,2256,1
250173221002006,2256,1
250173221002007,2256,1
250173221002008,2254,1
250173221002009,2254,1
250173221002010,2254,1
250173221002011,2256,1
250173221002012,2256,1
250173221002013,2256,1
250173221002014,2256,1
250173221002015,2254,1
250173221002016,2254,1
250173221002017,2256,1
250173221002018,2256,1
250173221002019,2256,1
250173221002020,2256,1
250173221002021,2256,1
250173221002022,2256,1
250173221002023,2256,1
250173221002024,2256,1
250173221002025,2256,1
250173221002026,2256,1
250173221002027,2256,1
250173221002028,2256,1
250173221002029,2256,1
250173221002030,2256,1
250173221002031,2256,1
250173221002032,2256,1
250173221002033,2256,1
250173221002034,2256,1
250173221003000,2254,1
250173221003001,2254,1
250173221003002,2254,1
250173221003003,2254,1
250173221003004,2254,1
250173221003005,2254,1
250173221003006,2254,1
250173221003007,2254,1
250173221003008,2254,1
250173221003009,2254,1
250173221003010,2254,1
250173221003011,2254,1
250173221003012,2254,1
250173221003013,2256,1
250173221003014,2256,1
250173221003015,2256,1
250173221003016,2254,1
250173221003017,2254,1
250173221004000,2256,1
250173221004001,2256,1
250173221004002,2256,1
250173221004003,2256,1
250173221004004,2256,1
250173221004005,2256,1
250173221004006,2256,1
250173221004007,2256,1
250173221004008,2256,1
250173221004009,2256,1
250173221004010,2256,1
250173221004011,2256,1
250173221004012,2256,1
250173221004013,2256,1
250173221004014,2256,1
250173221004015,2256,1
250173221004016,2256,1
250173221004017,2256,1
250173221004018,2256,1
250173222001000,2255,1
250173222001001,2255,1
250173222001002,2255,1
250173222001003,2255,1
250173222001004,2255,1
250173222001005,2255,1
250173222001006,2255,1
250173222001007,2255,1
250173222001008,2255,1
250173222001009,2255,1
250173222001010,2255,1
250173222001011,2255,1
250173222001012,2255,1
250173222001013,2255,1
250173222001014,2255,1
250173222001015,2255,1
250173222001016,2255,1
250173222001017,2255,1
250173222001018,2255,1
250173222001019,2255,1
250173222001020,2255,1
250173222001021,2255,1
250173222001022,2255,1
250173222001023,2255,1
250173222001024,2255,1
250173222001025,2255,1
250173222001026,2255,1
250173222001027,2255,1
250173222001028,2255,1
250173222001029,2255,1
250173222001030,2255,1
250173222001031,2251,1
250173222001032,2251,1
250173222001033,2251,1
250173222001034,2251,1
250173222001035,2251,1
250173222001036,2251,1
250173222001037,2250,1
250173222001038,2250,1
250173222001039,2251,1
250173222001040,2251,1
250173222001041,2251,1
250173222001042,2255,1
250173222001043,2255,1
250173222001044,2255,1
250173222001045,2255,1
250173222001046,2251,1
250173222001047,2251,1
250173222001048,2250,1
250173222001049,2250,1
250173222001050,2250,1
250173222001051,2255,1
250173222001052,2255,1
250173222001053,2251,1
250173222001054,2255,1
250173222001055,2255,1
250173222002000,2250,1
250173222002001,2250,1
250173222002002,2250,1
250173222002003,2250,1
250173222002004,2250,1
250173222002005,2250,1
250173222002006,2250,1
250173222002007,2250,1
250173222002008,2250,1
250173222002009,2250,1
250173222002010,2250,1
250173222002011,2250,1
250173222002012,2250,1
250173222002013,2250,1
250173222002014,2250,1
250173222002015,2250,1
250173222002016,2250,1
250173222002017,2250,1
250173222002018,2250,1
250173222002019,2250,1
250173222002020,2250,1
250173222002021,2250,1
250173222002022,2250,1
250173222002023,2250,1
250173222002024,2250,1
250173222002025,2251,1
250173222002026,2251,1
250173222002027,2251,1
250173222002028,2251,1
250173222002029,2251,1
250173222002030,2251,1
250173222002031,2251,1
250173222002032,2251,1
250173222002033,2250,1
250173222002034,2250,1
250173222002035,2250,1
250173222002036,2250,1
250173222002037,2250,1
250173222002038,2250,1
250173222002039,2250,1
250173222002040,2250,1
250173222002041,2250,1
250173222002042,2250,1
250173222002043,2250,1
250173222002044,2250,1
250173222002045,2250,1
250173222002046,2250,1
250173222002047,2250,1
250173222002048,2250,1
250173222002049,2250,1
250173222002050,2250,1
250173222002051,2250,1
250173222002052,2250,1
250173222002053,2250,1
250173222002054,2250,1
250173222002055,2251,1
250173222002056,2250,1
250173222002057,2250,1
250173222002058,2250,1
250173222002059,2250,1
250173222002060,2250,1
250173222002061,2250,1
250173222002062,2250,1
250173222002063,2250,1
250173222002064,2250,1
250173223001000,2249,1
250173223001001,2249,1
250173223001002,2249,1
250173223001003,2249,1
250173223001004,2249,1
250173223001005,2249,1
250173223001006,2249,1
250173223001007,2249,1
250173223001008,2249,1
250173223001009,2249,1
250173223001010,2249,1
250173223001011,2249,1
250173223001012,2249,1
250173223001013,2249,1
250173223001014,2249,1
250173223001015,2249,1
250173223001016,2249,1
250173223001017,2249,1
250173223001018,2249,1
250173223001019,2249,1
250173223001020,2249,1
250173223001021,2249,1
250173223001022,2249,1
250173223001023,2249,1
250173223001024,2249,1
250173223001025,2249,1
250173223001026,2249,1
250173223001027,2249,1
250173223001028,2249,1
250173223001029,2249,1
250173223001030,2249,1
250173223001031,2249,1
250173223002000,2249,1
250173223002001,2248,0.54125
250173223002001,2249,0.45875
250173223002002,2248,1
250173223002003,2248,1
250173223002004,2248,0.44699
250173223002004,2249,0.55301
250173223002005,2248,1
250173223002006,2248,1
250173223002007,2248,1
250173223002008,2248,1
250173223002009,2249,1
250173223002010,2249,1
250173223002011,2249,1
250173223002012,2249,1
250173223002013,2249,1
250173223002014,2249,1
250173223002015,2249,1
250173223002016,2249,1
250173223002017,2249,1
250173223002018,2249,1
250173223002019,2249,1
250173223002020,2249,1
250173223002021,2249,1
250173223002022,2249,1
250173223002023,2249,1
250173223002024,2249,1
250173223002025,2248,1
250173223002026,2248,1
250173223002027,2248,1
250173223002028,2248,1
250173223002029,2248,1
250173223002030,2248,1
250173223002031,2248,1
250173223002032,2248,1
250173223002033,2248,1
250173223002034,2248,1
250173223002035,2248,1
250173223002036,2248,1
250173223002037,2248,1
250173223002038,2248,1
250173223002039,2248,1
250173223002040,2248,1
250173223002041,2249,1
250173223002042,2249,1
250173223002043,2249,1
250173223002044,2249,1
250173223002045,2249,1
250173223002046,2249,1
250173223002047,2248,1
250173223003000,2248,1
250173223003001,2248,1
250173223003002,2248,1
250173223003003,2248,1
250173223003004,2248,1
250173223003005,2248,1
250173223003006,2248,1
250173223003007,2248,1
250173223003008,2248,1
250173223003009,2248,1
250173223003010,2248,1
250173223003011,2248,1
250173223003012,2248,1
250173223003013,2248,1
250173223003014,2248,1
250173223003015,2248,1
250173223003016,2248,1
250173223003017,2248,1
250173223003018,2248,1
250173223003019,2248,1
250173223003020,2248,1
250173223003021,2248,1
250173223003022,2248,1
250173223003023,2248,1
250173223003024,2248,1
250173223003025,2248,1
250173223003026,2248,1
250173223003027,2248,1
250173223003028,2248,1
250173223003029,2248,1
250173223003030,2248,1
250173223003031,2248,1
250173223003032,2248,1
250173224001000,2253,1
250173224001001,2253,1
250173224001002,2253,1
250173224001003,2253,1
250173224001004,2253,1
250173224001005,2253,1
250173224001006,2253,1
250173224001007,2253,1
250173224001008,2253,1
250173224001009,2253,1
250173224001010,2253,1
250173224001011,2253,1
250173224001012,2253,1
250173224001013,2253,1
250173224001014,2253,1
250173224001015,2253,1
250173224001016,2253,1
250173224001017,2253,1
250173224001018,2253,1
250173224001019,2253,1
250173224001020,2253,1
250173224001021,2253,1
250173224002000,2252,1
250173224002001,2252,1
250173224002002,2252,1
250173224002003,2252,1
250173224002004,2252,1
250173224002005,2252,1
250173224002006,2252,1
250173224002007,2252,1
250173224002008,2252,1
250173224002009,2252,1
250173224002010,2252,1
250173224002011,2254,1
250173224002012,2252,1
250173224002013,2252,1
250173224002014,2252,1
250173224002015,2252,1
250173224002016,2252,1
250173224002017,2252,1
250173224002018,2252,1
250173224002019,2252,1
250173224002020,2252,1
250173224002021,2252,1
250173224002022,2252,1
250173224002023,2252,1
250173224002024,2252,1
250173224002025,2252,1
250173224002026,2252,1
250173224002027,2252,1
250173224002028,2252,1
250173224002029,2252,1
250173224002030,2252,1
250173224002031,2252,1
250173224002032,2252,1
250173224002033,2252,1
250173224002034,2252,1
250173224002035,2252,1
250173224002036,2252,1
250173224002037,2252,1
250173224002038,2252,1
250173224002039,2252,1
250173224002040,2252,1
250173224002041,2252,1
250173224002042,2252,1
250173224002043,2252,1
250173224002044,2252,1
250173224002045,2252,1
250173224002046,2252,1
250173224002047,2252,1
250173224002048,2252,1
250173224002049,2252,1
250173224002050,2252,1
250173224002051,2252,1
250173224003000,2253,1
250173224003001,2253,1
250173224003002,2253,1
250173224003003,2253,1
250173224003004,2253,1
250173224003005,2253,1
250173224003006,2253,1
250173224003007,2253,1
250173224003008,2253,1
250173224003009,2253,1
250173224003010,2253,1
250173224003011,2253,1
250173224003012,2253,1
250173224003013,2253,1
250173224003014,2253,1
250173224003015,2253,1
250173224003016,2253,1
250173224003017,2253,1
250173224003018,2253,1
250173224003019,2253,1
250173224003020,2253,1
250173224003021,2253,1
250173224003022,2253,1
250173224003023,2253,1
250173224003024,2253,1
250173224003025,2253,1
250173224003026,2253,1
250173224003027,2253,1
250173224003028,2253,1
250173224003029,2253,1
250173224003030,2253,1
250173224003031,2253,1
250173224003032,2253,1
250173224003033,2253,1
250173224003034,2253,1
250173224003035,2253,1
250173224003036,2253,1
250173224003037,2253,1
250173224003038,2253,1
250173224003039,2253,1
250173224003040,2253,1
250173224003041,2253,1
250173581001000,944,1
250173581001001,944,1
250173581001002,944,1
250173581001003,944,1
250173581001004,944,1
250173581001005,944,1
250173581001006,944,1
250173581001007,944,1
250173581001008,944,1
250173581001009,944,1
250173581001010,944,1
250173581001011,944,1
250173581001012,944,1
250173581001013,944,1
250173581001014,944,1
250173581001015,944,1
250173581001016,943,1
250173581001017,943,1
250173581001018,944,1
250173581001019,944,1
250173581001020,944,1
250173581002000,944,1
250173581002001,944,1
250173581002002,944,1
250173581002003,944,1
250173581002004,944,1
250173581002005,945,1
250173581002006,945,1
250173581002007,945,1
250173581002008,945,1
250173581002009,945,1
250173581002010,945,1
250173581002011,945,1
250173581002012,945,1
250173581002013,945,1
250173581002014,945,1
250173581002015,945,1
250173581002016,945,1
250173581002017,945,1
250173581002018,945,1
250173581002019,945,1
250173581002020,945,1
250173581002021,945,1
250173581002022,945,1
250173581002023,945,1
250173581002024,945,1
250173581002025,945,1
250173581002026,945,1
250173581002027,945,1
250173581002028,945,1
250173581002029,945,1
250173581002030,945,1
250173581003000,944,1
250173581003001,944,1
250173581003002,944,1
250173581003003,944,1
250173581003004,944,1
250173581003005,944,1
250173581003006,944,1
250173581003007,944,0.36815
250173581003007,945,0.63185
250173581003008,944,1
250173581003009,944,1
250173581003010,944,1
250173581003011,944,1
250173581003012,944,1
250173581003013,944,1
250173581003014,945,1
250173581003015,945,1
250173581003016,945,1
250173581003017,945,1
250173581003018,945,1
250173581003019,944,1
250173581003020,945,1
250173581003021,944,1
250173581003022,940,1
250173581003023,940,1
250173581003024,940,1
250173581003025,940,1
250173581003026,940,1
250173581003027,940,1
250173581003028,940,1
250173581003029,940,1
250173581004000,947,1
250173581004001,947,1
250173581004002,947,1
250173581004003,945,0.88759
250173581004003,947,0.11241
250173581004004,945,1
250173581004005,945,1
250173581004006,945,1
250173581004007,945,1
250173581004008,945,1
250173581004009,945,1
250173581004010,945,1
250173581004011,945,1
250173581004012,945,1
250173581004013,945,1
250173581004014,945,1
250173581004015,945,1
250173581004016,945,1
250173581004017,945,1
250173581004018,945,1
250173581004019,945,1
250173581004020,945,1
250173581004021,945,1
250173581004022,945,1
250173581004023,945,1
250173583001000,943,1
250173583001001,943,1
250173583001002,943,1
250173583001003,943,1
250173583001004,943,1
250173583001005,943,1
250173583001006,943,1
250173583001007,943,1
250173583001008,943,1
250173583001009,943,1
250173583001010,942,1
250173583001011,942,1
250173583001012,942,1
250173583001013,942,1
250173583001014,942,1
250173583001015,942,1
250173583001016,942,1
250173583001017,942,1
250173583001018,942,1
250173583001019,943,1
250173583001020,941,1
250173583001021,941,1
250173583001022,941,1
250173583001023,941,1
250173583001024,941,1
250173583001025,941,1
250173583001026,941,1
250173583001027,941,1
250173583001028,941,1
250173583001029,941,1
250173583001030,940,1
250173583001031,940,1
250173583001032,940,1
250173583001033,940,1
250173583001034,940,1
250173583001035,940,1
250173583001036,940,1
250173583001037,940,1
250173583001038,940,1
250173583001039,940,1
250173583001040,940,1
250173583001041,941,1
250173583001042,941,1
250173583001043,940,1
250173583001044,940,1
250173583001045,940,1
250173583001046,940,1
250173583001047,940,1
250173583001048,940,1
250173583001049,940,1
250173583001050,940,1
250173583001051,940,1
250173583001052,940,1
250173583001053,940,1
250173583001054,940,1
250173583001055,940,1
250173583001056,940,1
250173583001057,940,1
250173583001058,940,1
250173583001059,940,1
250173583002000,943,1
250173583002001,943,1
250173583002002,943,1
250173583002003,943,1
250173583002004,943,1
250173583002005,943,1
250173583002006,943,1
250173583002007,943,1
250173583002008,943,1
250173583002009,943,1
250173583002010,943,1
250173583002011,942,0.96588
250173583002011,943,0.034120000000000004
250173583002012,942,1
250173583002013,942,1
250173583002014,942,1
250173583002015,942,1
250173583002016,942,1
250173583002017,942,1
250173583002018,941,1
250173583002019,941,1
250173583002020,942,1
250173583002021,941,1
250173583002022,941,1
250173583002023,943,1
250173583002024,942,0.44717
250173583002024,943,0.55283
250173583002025,943,1
250173583002026,942,1
250173583002027,943,1
250173583002028,943,1
250173583002029,943,1
250173583002030,942,1
250173583002031,943,1
250173583002032,943,1
250173583002033,942,1
250173583002034,943,1
250173584001000,951,1
250173584001001,951,1
250173584001002,951,1
250173584001003,951,1
250173584001004,951,1
250173584001005,951,1
250173584001006,951,1
250173584001007,949,1
250173584001008,949,1
250173584001009,949,1
250173584001010,951,1
250173584001011,951,1
250173584001012,951,1
250173584001013,951,1
250173584001014,951,1
250173584001015,951,1
250173584001016,951,1
250173584001017,951,1
250173584001018,951,1
250173584001019,951,1
250173584001020,951,1
250173584001021,951,1
250173584001022,951,1
250173584001023,951,1
250173584001024,949,1
250173584001025,949,1
250173584001026,948,1
250173584001027,948,1
250173584001028,948,1
250173584001029,948,1
250173584001030,948,1
250173584001031,951,1
250173584002000,948,1
250173584002001,948,1
250173584002002,948,1
250173584002003,948,1
250173584002004,948,1
250173584002005,948,1
250173584002006,948,1
250173584002007,948,1
250173584002008,948,1
250173584002009,948,1
250173584002010,948,1
250173584002011,948,1
250173584002012,951,1
250173584002013,948,1
250173584002014,948,1
250173584002015,948,1
250173584002016,948,1
250173584002017,948,1
250173584002018,948,1
250173584002019,948,1
250173584002020,948,1
250173584002021,948,1
250173584002022,948,1
250173584002023,948,1
250173584002024,948,1
250173584002025,948,1
250173584002026,948,1
250173584002027,948,1
250173584002028,944,0.16591000000000003
250173584002028,948,0.8340900000000001
250173584002029,948,1
250173584002030,948,1
250173584002031,948,1
250173584003000,949,1
250173584003001,949,1
250173584003002,949,1
250173584003003,949,1
250173584003004,949,1
250173584003005,950,1
250173584003006,949,1
250173584003007,949,1
250173584003008,950,1
250173584003009,949,1
250173584003010,949,1
250173584003011,949,1
250173584003012,949,1
250173584003013,949,1
250173584003014,949,1
250173584003015,949,1
250173584003016,948,1
250173584003017,948,1
250173584003018,948,1
250173584003019,949,1
250173584003020,949,1
250173584003021,949,1
250173584003022,949,1
250173584003023,949,1
250173584004000,950,1
250173584004001,950,1
250173584004002,950,1
250173584004003,950,1
250173584004004,950,1
250173584004005,950,1
250173584004006,950,1
250173584004007,950,1
250173584004008,950,1
250173584004009,950,1
250173584004010,950,1
250173584004011,950,1
250173584004012,950,1
250173584004013,950,1
250173584004014,950,1
250173584004015,950,1
250173584004016,950,1
250173584004017,950,1
250173584004018,955,1
250173584004019,955,1
250173584004020,954,1
250173584004021,954,1
250173584004022,954,1
250173584004023,954,1
250173584004024,954,1
250173584004025,954,1
250173584004026,954,1
250173584004027,950,1
250173584004028,950,1
250173584004029,950,1
250173584004030,950,1
250173584004031,954,1
250173584004032,954,1
250173584004033,954,1
250173584004034,954,1
250173584004035,954,1
250173584004036,954,1
250173584004037,954,1
250173584004038,950,1
250173584004039,950,1
250173584004040,950,1
250173584004041,954,1
250173584004042,954,1
250173584004043,954,1
250173584004044,954,1
250173584004045,954,1
250173584004046,954,1
250173584004047,954,1
250173584004048,954,1
250173584004049,954,1
250173584004050,954,1
250173584004051,954,1
250173584004052,954,1
250173584004053,954,1
250173584004054,954,1
250173584004055,954,1
250173584004056,954,1
250173584004057,954,1
250173584004058,954,1
250173584004059,954,1
250173584004060,954,1
250173584004061,954,1
250173585001000,947,1
250173585001001,947,1
250173585001002,947,1
250173585001003,947,1
250173585001004,947,1
250173585001005,947,1
250173585001006,947,1
250173585001007,947,1
250173585001008,947,1
250173585001009,947,1
250173585001010,947,1
250173585001011,947,1
250173585001012,947,1
250173585001013,952,1
250173585001014,952,1
250173585001015,952,1
250173585001016,952,1
250173585001017,952,1
250173585001018,947,0.97124
250173585001018,952,0.02876
250173585001019,947,1
250173585001020,947,1
250173585001021,947,1
250173585001022,947,1
250173585001023,947,1
250173585001024,947,1
250173585001025,947,1
250173585001026,947,1
250173585001027,947,1
250173585001028,947,1
250173585001029,947,1
250173585001030,947,1
250173585001031,947,1
250173585001032,947,1
250173585001033,947,1
250173585002000,947,1
250173585002001,947,1
250173585002002,947,1
250173585002003,947,1
250173585002004,947,1
250173585002005,947,1
250173585002006,947,1
250173585002007,947,1
250173585002008,947,1
250173585002009,947,1
250173585002010,947,1
250173585002011,947,1
250173585002012,947,1
250173585002013,947,1
250173585003000,946,1
250173585003001,946,1
250173585003002,946,1
250173585003003,946,1
250173585003004,946,1
250173585003005,946,1
250173585003006,946,1
250173585003007,946,1
250173585003008,946,1
250173585003009,946,1
250173585003010,946,1
250173585003011,946,1
250173585003012,946,1
250173585003013,946,1
250173585003014,946,1
250173585003015,946,1
250173585003016,946,1
250173585003017,946,1
250173585003018,946,1
250173585003019,946,1
250173585003020,946,1
250173585003021,946,1
250173585003022,946,1
250173585003023,946,1
250173585003024,946,1
250173585003025,946,1
250173585003026,946,1
250173585003027,946,1
250173585003028,946,1
250173585003029,946,1
250173585003030,946,1
250173586001000,950,0.4883800000000001
250173586001000,953,0.5116200000000001
250173586001001,950,1
250173586001002,950,1
250173586001003,950,1
250173586001004,950,1
250173586001005,950,1
250173586001006,950,1
250173586001007,950,1
250173586001008,950,1
250173586001009,950,1
250173586001010,950,1
250173586001011,950,1
250173586001012,950,1
250173586001013,950,1
250173586001014,950,1
250173586001015,950,1
250173586001016,950,1
250173586002000,959,1
250173586002001,959,1
250173586002002,959,1
250173586002003,959,1
250173586002004,959,1
250173586002005,959,1
250173586002006,959,1
250173586002007,959,1
250173586002008,959,1
250173586002009,959,1
250173586002010,958,1
250173586002011,958,1
250173586002012,958,1
250173586002013,958,1
250173586002014,958,1
250173586002015,957,1
250173586002016,957,1
250173586002017,958,1
250173586002018,958,1
250173586002019,958,1
250173586002020,956,1
250173586002021,959,1
250173586002022,959,1
250173586002023,959,1
250173586002024,959,1
250173586002025,958,1
250173586002026,958,1
250173586002027,958,1
250173586002028,958,1
250173586002029,955,1
250173586002030,955,1
250173586002031,955,1
250173586002032,955,1
250173586002033,955,1
250173586002034,956,1
250173586002035,955,1
250173586002036,955,0.91839
250173586002036,956,0.08161
250173586002037,955,1
250173586002038,956,1
250173586002039,957,1
250173586002040,957,1
250173586002041,955,0.89585
250173586002041,956,0.10415
250173586002042,956,1
250173586002043,955,1
250173586002044,956,1
250173586002045,955,1
250173586002046,955,1
250173586002047,956,1
250173586002048,956,1
250173586002049,956,1
250173586002050,956,1
250173586002051,956,1
250173586002052,956,1
250173586002053,957,1
250173586002054,957,1
250173586002055,955,1
250173586002056,955,1
250173586002057,955,1
250173586002058,955,1
250173586002059,956,1
250173586002060,956,1
250173586002061,956,1
250173586002062,956,1
250173586003000,953,1
250173586003001,953,1
250173586003002,953,1
250173586003003,953,1
250173586003004,953,1
250173586003005,953,1
250173586003006,953,1
250173586003007,953,1
250173586003008,953,1
250173586003009,953,1
250173586003010,953,1
250173586003011,953,1
250173586003012,953,1
250173586003013,953,1
250173586003014,953,1
250173586003015,951,0.17191000000000004
250173586003015,953,0.8280900000000001
250173586003016,953,1
250173586003017,953,1
250173586003018,951,1
250173586004000,953,1
250173586004001,953,1
250173586004002,953,1
250173586004003,950,0.6467700000000001
250173586004003,951,0.22123
250173586004003,953,0.132
250173586004004,950,1
250173586004005,953,1
250173586004006,953,1
250173586004007,950,1
250173586004008,950,1
250173586004009,950,1
250173586004010,950,1
250173586004011,950,1
250173586004012,950,1
250173586004013,951,1
250173586004014,951,1
250173586004015,951,1
250173586004016,951,1
250173586004017,950,1
250173586005000,953,1
250173586005001,953,1
250173586005002,953,1
250173586005003,953,1
250173586005004,953,1
250173586005005,953,1
250173586005006,953,1
250173586005007,953,1
250173586005008,953,1
250173586005009,953,1
250173586005010,953,1
250173586005011,953,1
250173586005012,953,1
250173586005013,953,1
250173586005014,953,1
250173586005015,953,1
250173586005016,953,1
250173586005017,953,1
250173586005018,953,1
250173586006000,953,1
250173586006001,953,1
250173586006002,953,1
250173586006003,953,1
250173586006004,953,1
250173586006005,953,1
250173586006006,953,1
250173586006007,953,1
250173586006008,953,1
250173586006009,953,1
250173586006010,953,1
250173586006011,953,1
250173586006012,953,1
