ID,n,TAZ_nonmin,TAZ_tot,TAZ_nonmin_moe,TAZ_tot_moe,min_pct,min_pct_moe,combined_moe_pct
2777,4,964.9867525394023,1683.053094268799,294.12578346416063,266.8919146248865,0.42664509169353326,0.14924341199767252,42.7% ± 14.9%
2778,2,536.3450354057053,865.0399626746806,113.7010957963644,190.177111231781,0.379976580795943,0.18935990414001258,38.0% ± 18.9%
2779,2,257.3908258527905,306.96657214139816,42.1595370876608,58.20112003306137,0.16150210084038585,0.21008939906975743,16.2% ± 21.0%
2780,1,330.5602642841203,394.22909063386476,54.144384034010315,74.74616686913087,0.16150210084033612,0.21008939906994634,16.2% ± 21.0%
2781,1,176.29388154446252,499.2760611825318,78.76960664752582,92.96956975065122,0.6469009927555676,0.14341391128112654,64.7% ± 14.3%
2782,4,522.8490460682092,1480.7434610160228,233.61340356202027,275.727384476262,0.6469009927557252,0.14341391128084813,64.7% ± 14.3%
2783,2,697.8016125027534,794.9474664202086,80.42499178861505,66.294685764261,0.12220411790847063,0.06983271072736176,12.2% ± 7.0%
2784,5,2936.347105238902,3345.1364986510835,338.42804748417996,278.9677755982399,0.12220409946709943,0.06983269444361172,12.2% ± 7.0%
2785,6,1211.691946582757,1254.943606958724,203.6105782645094,199.64928376827592,0.03446502307843513,0.052238418331342636,3.4% ± 5.2%
2786,2,200.79982840932774,389.32974169257005,27.847372590222285,45.18529613777447,0.48424225815276367,0.0391535569396669,48.4% ± 3.9%
2787,3,1023.3380373067426,1983.0475262760706,141.7263504378418,229.96588482588652,0.4839568776102654,0.03907146967523308,48.4% ± 3.9%
2788,3,89.74557025686862,173.6560065122283,12.384582020749848,20.095228709558356,0.48319915873137953,0.03885388378569092,48.3% ± 3.9%
2789,3,331.93004450126824,843.366190474568,100.6900762607086,128.1194418627637,0.6064223960478083,0.10334061648198431,60.6% ± 10.3%
2790,2,538.5219556601406,1334.8915778060891,133.69879002972414,201.2469592085046,0.5965800034897155,0.07957673540343943,59.7% ± 8.0%
2791,3,522.9129255636961,1296.1998238374354,129.82350949982674,195.41378433423202,0.5965800056849275,0.07957671790834084,59.7% ± 8.0%
2792,2,1120.9999999986946,1633.999999998694,219.99999999962915,281.9999999995246,0.3139534883723435,0.06410264938029159,31.4% ± 6.4%
2793,2,562.5276853021926,981.1160193323357,171.4571684269945,155.5815046837543,0.4266450916936396,0.14924341199781618,42.7% ± 14.9%
2794,3,252.45711606183158,440.31560976369667,76.94835898776789,69.82351093334493,0.42664509169384823,0.14924341199772853,42.7% ± 14.9%
2795,3,416.20676127007306,1031.6959121271818,103.3316094155739,155.53747479974885,0.5965800034896664,0.0795767354034229,59.7% ± 8.0%
2796,5,969.6274262363129,1060.1157769835813,116.94816563426708,136.80728750108375,0.08535704562830015,0.16156039452812446,8.5% ± 16.2%
2797,4,1995.674285995681,2292.260065291065,220.83272443859133,281.75209394859655,0.12938574631483812,0.14398777264011378,12.9% ± 14.4%
2798,2,586.1801338121467,640.8843496383226,70.71520582406559,82.72344832249182,0.08535739070090853,0.1615949728036523,8.5% ± 16.2%
2799,4,2975.5455344907796,3298.9918325226354,287.248920942564,281.65709877141785,0.09804398266258407,0.040639326436285414,9.8% ± 4.1%
2800,3,781.7763956100843,919.3760526849694,118.09906873142215,107.14368202164273,0.14966634890373265,0.08173458898515867,15.0% ± 8.2%
2801,5,520.0587462541961,740.0354602232227,80.4182297155285,138.61975005439348,0.2972515856235771,0.17069449315154725,29.7% ± 17.1%
2802,4,2935.223336050157,3077.0947279192023,75.65610652948268,11.682195867140067,0.046105630282296195,0.024318693369895523,4.6% ± 2.4%
2803,5,2076.5116120166936,2176.8753007569476,53.5226945206068,8.26454908017749,0.046104473097450915,0.024318764420521197,4.6% ± 2.4%
2804,3,891.4665276276277,1041.7713299726638,82.60387513075615,88.9191561039512,0.14427811365185117,0.030862082099207443,14.4% ± 3.1%
2805,3,270.54851522513417,320.4798690025406,24.873758392701436,27.691967471669148,0.1558018415721788,0.02651280944444685,15.6% ± 2.7%
