ID,n,TAZ_pop_dec
2154,3,2633.9083760327444
2155,3,1324.1716130625553
2156,3,1315.0949060033372
2157,5,2712.900237637432
2158,2,1501.6643838083971
2159,3,2941.1171476951913
2160,4,4766.841552792104
2161,5,2656.9354283089965
2162,2,993.731054782119
2163,3,976.2597094525967
2164,1,961.0040682725289
2165,2,785.41648606181775
2166,2,1262.8282252645647
2167,4,1010.96409492819
2168,3,604.6096608444665
2169,3,1067.7661259992747
2170,4,1084.5931180996026
2171,3,936.6255426673629
2172,5,2678.4035486902003
2173,2,1337.9733083745446
2174,5,2027.062303063944
2175,6,4465.54887820278
2176,4,4021.202089144238
2177,3,1557.7757097566314
2178,3,1178.2435750882246
2179,4,1743.9383577976423
2180,3,3062.3375263884614
2181,4,1595.6447251154773
2182,4,2347.0467055115646
2183,2,124.91802198884727
2184,2,136.65878764666206
2185,4,685.8324628494559
2186,4,2143.0512409869016
2187,1,420.04316672484134
2188,2,142.19986629863018
2189,5,1019.0477120165914
2190,5,2028.2662916368715
2191,2,2066.528599881899
2192,2,667.1265643484556
2193,3,305.28765495744915
2194,6,1757.8116878104972
2195,2,1050.669589422233
2196,5,1236.1889363059393
2197,3,1029.1480427957338
2198,3,902.4310700419022
2199,5,2710.328405065812
2200,4,1892.9363975031902
2201,6,2413.222521341429
2202,4,1222.7373934444915
2203,4,1532.6137270518864
2204,7,2006.610758802628
2205,6,2082.813586240183
2206,2,1012.391655476649
2207,3,439.6617019436818
2208,4,2954.7929297458336
2209,2,392.79148235206515
2210,4,1977.2086610307344
2211,3,786.7900317618014
2212,6,1667.3404172954167
2213,4,2685.9625685144615
2214,3,1667.6205157531945
2215,3,1827.3888660847635
2216,4,1218.1199972298205
2217,1,320.8759829363991
2218,4,758.2012838687347
2219,6,1454.5294231080286
2220,4,1211.6293880730448
2221,4,1049.7679370893686
2222,2,622.9787919743029
2223,4,1174.4729262230655
2224,4,1338.106677590494
2225,3,1834.057471175966
2226,4,1954.1498635231894
2227,6,1877.3397668057523
2228,6,3538.037008070244
2229,5,1539.6395769033038
2230,5,2578.569380722073
2231,4,501.44031224450214
2232,6,3455.036862470244
2233,6,4423.6175209588755
2234,3,1923.4557069630196
2235,4,1084.8826304045078
2236,9,4447.660976522061
2237,3,1603.8616195236186
2238,2,651.8589202506856
2239,3,1312.3553506132587
2240,3,427.1103473665468
2241,3,2196.2740708746596
2242,4,1451.8413970598517
2243,5,1706.0407581802267
2244,3,1139.6065399474041
2245,4,2900.653087271396
2246,4,2197.4849123124554
2247,6,3835.6748097951418
2248,5,3736.021622220709
2249,3,2546.931931178452
2250,6,2776.3356198044316
2251,3,442.54953368796316
2252,4,861.2926998809863
2253,6,3831.7207967987497
2254,4,653.8641691842761
2255,5,1241.9917970491053
2256,4,1778.2129054825634
2257,5,2221.2157709635317
2258,5,405.8835920707277
2259,2,1272.895077639175
2260,2,366.44541158600185
2261,2,385.0655132163215
2262,1,215.0993320117429
2263,1,187.16583422762733
2264,1,347.8468097701243
2265,3,471.08629036076576
2266,2,589.4275607725009
2267,4,2240.06436950159
2268,5,1626.16679721353
2269,3,402.76661639408354
2270,3,2914.2211708979175
2271,4,956.0130987993507
2272,2,698.5156037012683
2273,3,945.1158767106971
2274,3,1239.934436779662
2275,3,1701.070907983054
2276,5,5219.294157553199
2277,3,2220.759384862638
2278,3,2515.431067218823
2279,3,783.7491905156953
2280,3,909.7716491346496
2281,4,4382.70735162384
2282,2,654.4351840376593
2283,3,644.4121285825682
2284,4,4066.8492134841326
2285,3,1415.4999950559293
2286,4,2019.7620549523067
2287,5,2120.7916770697916
2288,3,1282.7080482427732
2289,2,934.0852996313349
2290,4,906.8753705754958
2291,5,1715.310607441382
2292,3,933.7688531508567
2293,3,1202.7319105000981
2294,6,1355.2202440482286
2295,5,2524.4417205683762
2296,4,2218.3860391108806
2297,5,674.3026447163603
2298,5,3623.3146980284705
2299,2,1259.8866240061448
2300,7,2555.023966787736
2301,6,5902.607904665565
2302,4,1060.9003503534088
2303,7,1087.049794602683
2304,4,1010.5153544701492
2341,7,3423.3631614656
2342,4,3306.7602062742203
2343,4,970.9514336533183
2344,5,2387.527701851407
2345,5,3025.3173500434045
2346,5,2409.096605385119
2347,3,2998.368750836337
2348,4,3210.8631646042563
2349,5,4662.783609968949
2350,2,470.3696171075534
2351,3,493.792493950667
2352,4,1117.9516635116188
2353,2,418.8008510234726
2354,2,390.6680261613664
2355,3,1142.7868674332922
2356,3,1286.9577962840885
2357,5,661.5317804029734
2358,2,185.12821900688039
2359,5,1989.69370521764
2360,4,655.0060371782192
2361,3,549.1858712540702
2362,2,1058.5067538159901
2363,4,1160.3511095126216
2364,3,834.1208921187762
2365,4,2881.6994856914216
2366,3,1334.0447055438874
2367,5,3348.7670519634667
2368,6,4102.151423086802
2369,5,3936.7276321443765
2370,3,1614.3554599425602
2371,5,1518.753056012949
2372,3,2758.03748828505
2373,4,1440.6056122213076
2374,5,533.555574016769
2375,3,1595.9701698709334
2376,3,2158.7374613165643
2377,4,802.8003575957725
2378,3,722.6621988809018
2379,4,1326.1169019865408
2380,3,782.7260162205647
2381,4,1339.88959150273
2382,1,403.2465719810606
2383,2,510.3613349080549
2384,4,1542.885138286675
2385,3,743.9716244267424
2386,6,2544.0884003612387
2387,5,2124.9936582587834
2388,1,370.18458723925494
2389,1,98.48414094140672
2390,7,3402.640820635672
2391,6,1622.8680174126787
2392,5,2286.859836094184
2393,4,2518.037378901415
2394,5,2717.374759932359
2395,2,1201.7043405129323
2396,4,603.5502258400444
2397,4,1850.358068064138
2398,5,1137.8086142670104
2399,3,1676.7040184835807
2400,4,1348.0862010426756
2401,6,2064.7728793611086
2402,2,883.8343447475621
2403,5,1488.4027804843226
2404,3,1795.5158072985425
2405,5,5168.3500122845735
2406,3,378.2612049814922
2407,4,2022.0445936977617
2408,4,1607.3587625117254
2409,4,2529.072319542596
2410,4,678.6905190057346
2411,6,2063.3786242786214
2412,2,3033.784073556175
2413,3,2225.641878667286
2414,4,1392.9706621741789
2415,3,1412.0283239272028
2416,4,3931.051085018667
2417,5,1051.6793425860365
2418,4,3437.2736860039
2419,3,2068.273761941715
2420,2,1329.8610424983735
2421,5,3021.200510843946
2422,3,674.2396053703184
2423,4,2087.0382320396716
2424,3,759.6070477561266
2425,6,4189.9578217165945
2456,4,2719.0741286292277
2457,4,1564.9343687802607
2458,3,1194.7863076368135
2459,5,2066.849215435662
2460,4,1612.051862062581
2461,4,359.5075300880784
2462,7,2660.050185300742
2519,6,4967.626290623422
2520,2,1262.3130268923533
2521,5,2366.8608405688165
2522,5,2832.6389111885496
2523,5,3864.133515859924
2524,3,2014.1944583028985
2525,7,2290.904792734897
2526,4,1650.5546108291278
2527,5,271.08237155121736
2528,3,1609.4198919915
2529,3,1929.356955259397
2530,3,489.22059724845934
2531,2,934.3116446694328
2532,4,1311.6045786251022
2533,3,701.0442378999018
2534,6,1855.727893995704
2535,3,719.5651261470166
2536,5,1695.9977670268725
2537,6,2329.0036481927573
2538,4,1997.050169889012
2539,4,1732.7397254368275
2540,5,2260.985797293435
2541,3,1489.6547237714954
2542,7,2509.95920823838
2543,3,710.4980926197737
2544,3,1419.1311325982128
2557,4,3186.8454320268725
2558,5,2150.0710417157306
2559,4,2839.4701779039897
2560,2,1689.6131785188547
2561,4,1345.471859925027
2562,2,302.0165950442069
2563,2,262.32426768071946
2564,3,52.876417007258645
2565,4,662.0967525431262
2566,2,1073.057401958936
2567,4,1737.8316181120883
2568,4,2811.1094924619965
2569,5,2927.1151532411614
2570,4,3045.709632232254
2571,5,2751.4766958731884
2572,5,1786.9621583828493
2636,5,4612.851054405043
2637,4,3932.343805959367
2638,2,1450.3358726291117
2639,5,3175.7832081259
2640,5,2225.5549011578646
2641,6,1791.598120298656
2642,4,1720.5068431890913
2643,4,2700.553780806103
2644,3,2486.684309633693
2645,3,1729.0022573434183
2646,5,1419.5301417598891
2647,4,1383.9221575220024
2648,3,2020.9262495558667
2649,4,2358.2256064074495
2650,3,905.2771053926203
2651,5,2552.8429393274846
2652,5,2166.398605900567
2653,4,2428.839395594071
2654,5,3859.562562552378
2655,6,3685.6167137562397
2656,3,2848.978241401938
2657,3,1226.3148792494346
2658,3,1228.2111079247804
2659,3,911.2270606870171
2660,6,3144.9594350449593
2661,3,1511.6708345359366
2662,2,1720.2748532421056
2663,5,2774.2790933873407
2664,4,1734.438533474987
2665,2,1917.8118911876381
2666,4,1558.3704545394974
2667,2,1734.57827403462
2668,4,1676.107265412786
2669,5,2952.0267958377594
2670,1,1237.1861738466673
2671,3,615.5295396198524
2672,5,1268.257764201698
2673,3,631.9842895127815
2674,5,2298.516212594203
2675,3,769.9317627543446
2676,2,472.97746853127205
2677,2,869.2559178835812
2678,3,669.2533666292622
2679,2,1046.1000047166153
2680,2,853.2867092612167
2681,4,1561.4938206496306
2682,4,1525.8419112731829
2683,3,1769.7360016751827
2684,4,4168.729588614732
2694,3,1265.2879300777606
2695,4,1440.6704975585146
2696,2,996.6835440706748
2697,3,2197.1657339313588
2698,2,633.1766374231082
2699,4,1238.035960598272
2700,2,329.5237211772243
2701,2,418.9651556259851
2702,4,1582.9545226075948
2703,1,862.762533789848
2704,3,2872.7568607393414
2705,4,1911.7719605601867
2706,3,921.9858936592083
2707,5,1695.3809799838157
2708,3,2728.7623824281045
2709,4,1338.8308456785626
2710,3,1843.6245037224298
2711,3,775.9280753197659
2712,4,4394.821037412738
2713,1,705.3276325955004
2714,3,2159.2001333829626
2715,5,4074.583272513476
2716,5,3200.7290587317725
2717,5,1886.3355488200202
2718,4,3616.2639358152196
2719,6,1546.6535370087115
2720,3,1923.2672688296088
2721,2,979.8288097020285
2722,3,908.7518134601695
2723,3,2223.7456904937044
2724,4,1663.6813314191452
2725,3,3893.7457937614236
2726,5,2158.3341851074765
2727,4,827.5994883601747
2751,3,1466.5926444315537
2752,3,941.8274561404887
2753,1,277.73480396052565
2754,2,717.5198752151861
2755,3,396.4389906481914
2756,1,285.72742978876903
2757,4,2071.818318122877
2758,2,1581.1536196955647
2759,5,2910.131856825325
2760,5,2003.5497806824933
2761,6,4963.163812905858
2762,2,1489.667911133598
2763,5,925.5847145368339
2764,3,2215.598422741834
2765,3,2158.022164058763
2766,4,2745.3631359951005
2767,4,1377.8230079902548
2768,4,2170.2869071454625
2769,6,1463.692118314835
2770,4,598.0633274476519
2771,3,1247.5844865560111
2772,4,885.932148875825
2773,2,376.51348482061593
2774,3,1018.6896399639364
2775,4,1457.200064506408
2776,2,736.8159809404767
2777,4,2054.795403924903
2778,2,723.4833645673772
2779,2,300.51769457541957
2780,1,385.94696688105245
2781,1,572.4192673552344
2782,4,1697.67019289503
2783,2,798.1267852756846
2784,5,3358.515097562638
2785,6,1322.2720154776007
2786,2,397.1184704247033
2787,3,2022.7700505172982
2788,3,177.1463074203139
2789,3,878.7813207456289
2790,2,1418.5115527551266
2791,3,1377.3960727549795
2792,2,1374.9999999992212
2793,2,1197.818829427569
2794,3,537.5697857066068
2795,3,1096.3231730683249
2796,5,1091.3580795054984
2797,4,2410.9250717407936
2798,2,659.7862128302947
2799,4,3210.811832097763
2800,3,837.6488678300012
2801,5,695.2891300702016
2802,4,3076.533199833464
2803,5,2176.4692682798222
2804,3,1021.8147884354238
2805,3,340.3911236330448
2806,3,2718.922123394314
2807,3,1045.17252147882
2808,2,1878.9085478421218
2809,3,508.01801357128784
2810,4,3564.521030404012
2811,3,1120.2512058014063
2812,2,260.8620384083665
2813,2,149.1891815834769
2814,3,315.8203217079164
2815,4,1503.2305697851912
2816,2,425.8908430891396
2817,1,540.107596031256
2818,2,670.6196910156118
2819,3,874.8608505043367
2820,5,2609.7628809786734
2821,3,981.6061603123491
2822,5,944.4529352393239
2823,3,444.2069300823428
2824,1,209.65461898641365
2825,3,343.26856176036557
2826,2,332.87430856721863
2827,2,275.61558769343605
2828,4,774.8796266654789
2829,4,473.30714828525157
2830,2,495.6952164460243
2831,3,410.4596990506001
2832,2,632.4599047983284
2833,1,673.3923872369234
2834,2,126.32872922470354
2835,2,212.5216124458046
2836,3,1232.5298167271967
2837,5,646.3580585388579
2838,4,922.7419908922577
2839,3,1023.5219787223259
2840,5,3219.1848830384356
2841,4,2259.970364711192
2842,4,1283.3304666920087
2843,2,122.02658796477863
2844,6,3807.1657663059445
2845,5,2080.948881789073
2846,4,2698.720635883245
2847,2,603.3551043903642
2848,5,2733.1093290995727
2849,4,360.58067371109235
2850,4,758.6789307867731
2851,3,1078.9817003691853
2852,4,1796.7029747370477
2853,3,1172.3457387531332
2854,5,1859.1792924773888
2855,3,932.7117488856372
2856,6,1780.2673231846977
2857,3,883.9087461155791
2858,2,198.91992572622232
2859,3,414.29512367136704
2860,1,86.6931631877724
2861,1,131.48406698112666
2862,3,509.8542994684313
2863,4,305.6147923607562
2864,3,950.2943211535446
2865,4,963.1684884300658
2866,2,735.8976766435021
2867,5,1685.7370858432062
2868,3,452.2930389664197
2869,5,1791.1530225817871
2870,4,1396.408623276797
2871,5,1965.063342802079
2872,1,804.4649005245637
2873,5,2298.1152006638517
2874,4,954.8342438955584
2875,1,77.0396882678207
2876,5,2429.4348063178895
2877,3,733.0305396036425
2878,6,1851.0479461878733
2879,2,392.97516965560396
2880,1,110.21536748480713
2881,2,520.833893617798
2882,3,127.97099060700447
2883,2,577.2953343860582
2884,1,919.1882912927434
2885,3,790.0936135170894
2886,4,1558.6361562992238
2887,3,252.01251166701658
2888,4,1148.0646003811435
2889,6,2565.034426001417
2890,1,197.7918337141143
2891,1,197.2858408861529
2892,4,1106.37964190573
2893,4,730.3622462297312
2894,3,1605.7603101807288
2895,3,919.6120482725845
2896,3,861.1414566364373
2897,4,1032.246495091035
2898,4,504.46577033483567
2899,3,1599.2396898183795
2900,3,2623.094917972963
2901,4,1205.330824212563
2902,6,2195.8525088139254
2903,4,2708.729017958872
2904,3,1339.7945348228986
2905,5,1638.5801311695293
2906,3,3189.6894342506507
2907,2,717.2581118633909
2908,4,1106.9664291990348
2909,3,130.16146250868354
2910,4,1502.5678036870268
2911,3,2227.656850870436
2912,2,1098.5370368714082
2913,2,311.97917380515366
2914,2,83.06586157730028
2915,4,1056.647414118048
2916,3,2224.268277743902
2917,3,845.5866194587418
2918,4,1644.1674112675796
2919,3,1219.9089157899707
2920,4,1768.9658874367226
2921,2,1733.0783020855883
2922,3,1035.2990901796713
2923,3,2223.7790621163604
2924,4,1332.4887482765682
2925,4,1543.7935389245965
2926,3,752.5815203652737
2927,2,280.481140023676
2928,2,2067.067303132189
2929,3,915.3801031441825
2930,3,411.9631603066305
2931,2,2058.3964468509275
2932,2,270.66848633776635
2933,2,250.8604380920206
2934,2,940.3606522005767
2935,2,428.37927688652906
2936,2,598.9277449918575
2937,2,898.3680241729957
2938,3,572.4909465383482
2939,1,186.5462453384531
2940,2,961.0448106814623
2941,5,3122.0292480947787
2942,5,1993.5805113180572
2943,3,2795.948815772419
2944,2,393.71886640939334
2945,4,1127.8671231598025
2946,4,1205.5794177922535
2947,2,2357.521262568028
2948,3,1262.0686914882526
2949,3,1590.1148749449335
2950,4,2764.1410807388716
2951,3,643.1114137017206
2952,2,713.2790177304566
2953,3,522.1964635093968
2954,2,602.9907030908543
2955,5,1673.6786997909146
2956,2,1053.85874834219
2957,2,625.4729131397745
2958,2,1013.7291381233557
2959,2,759.4179548999977
2960,2,1331.6668429817305
2961,5,1050.2213010778362
2962,4,638.5079954917744
2963,3,1898.1681425506376
2964,2,687.8093697198648
2965,3,312.1216705436554
2966,5,1345.901696147541
2967,2,622.0807346738919
2968,2,801.9253105718986
2969,3,275.020585749493
2970,3,981.1603982155741
2971,5,1829.6445378689405
2972,2,558.2071340352715
2973,2,318.2505652022851
2974,3,479.1284107570632
2975,2,405.9990882679714
2976,1,183.74806287217498
2977,1,673.6503660072576
2978,2,3023.9612757416544
2979,2,323.91278671397635
2980,4,1589.0886673569635
2981,1,135.4329669514319
2982,3,173.1168363961509
2983,2,518.7195747171378
2984,1,360.2090461375481
2985,3,376.4610211451392
2986,2,773.6264458689018
2987,3,937.2219798699879
2988,3,350.82829099971974
2989,3,872.2592096212928
2990,1,120.57601468428294
2991,3,779.8011866505453
2992,2,1018.8229392507145
2993,2,235.69719666366052
2994,2,370.9420873329351
2995,1,505.3729107239319
2996,2,799.6267871256412
2997,4,2245.2295299632106
2998,4,2729.7654332105863
2999,5,2011.4222820538612
3000,3,1264.4362281976864
3001,5,3304.550985375194
3002,3,1714.7345776164339
3003,4,1907.2804776053758
3004,5,2939.795057129788
3005,4,1327.7984349961366
3006,6,2121.972812251261
3007,4,1781.0812465233687
3008,4,2664.919096407547
3009,3,1312.2400295805
3010,4,630.8624171774285
3011,6,711.4716210199159
3012,4,2282.331961565796
3013,2,833.8992659407703
3014,3,847.7604493495671
3015,3,1414.6054873143955
3016,3,787.4183389619595
3017,3,980.0586274898302
3018,7,5792.798202574989
3019,3,683.8618277480126
3020,2,870.4813440044373
3021,1,375.92553989980854
3022,2,216.88763084568268
3023,5,2645.5113166812453
3024,3,1625.9199327958036
3025,4,917.1565838143606
3026,3,1215.5880966931722
3027,4,1789.087055106401
3028,3,1054.0967832787608
3029,3,1646.7303705384331
3030,2,260.0550890891316
3031,3,502.79920602053994
3032,2,835.9045018539134
3033,5,2033.4006812484854
3034,2,912.2352076590894
3035,2,338.81675395771697
3036,3,404.27248893904004
3037,3,770.5550241363472
3038,2,466.3301418796273
3039,2,559.2055878943305
3040,2,689.8410176131925
3041,2,1308.8223246157145
3042,3,553.1246211406025
3043,2,202.87088324344404
3044,2,981.0576485850174
3045,4,2178.976198800635
3046,2,1005.0245568521144
3047,2,675.71759241941
3048,1,334.0933162704342
3049,6,3002.583910081679
3050,4,1635.6980899308087
3051,3,512.400580721253
3052,3,406.31497006054616
3053,5,1997.7611433394982
3054,2,2037.5505503251152
3055,1,860.7339708000836
3056,4,590.549035100229
3057,3,1747.2195191075368
3058,6,2228.411949441354
3059,2,719.3424121887055
3060,6,2528.8063726725554
3061,3,2075.4077180323357
3062,3,1211.0407385654173
3063,2,2835.7425523502034
3064,5,2840.9929873529313
3065,3,481.46084163450865
3066,3,159.88962555424015
3067,3,840.650748603604
3068,3,603.3248861487142
3069,1,747.6162352577481
3070,2,709.9920586890117
3071,3,543.5793236561756
3072,2,485.6788173061361
3073,6,2192.6954564930925
3074,3,1956.16208827026
3075,4,946.7934222923003
3076,3,1008.3901924807599
3077,4,1387.3309775288033
3078,3,1486.3345281396196
3079,2,1077.4950918123666
3080,3,1027.6748106702896
3081,5,1533.0510558291405
3082,3,1246.9024749890323
3083,2,606.7765504000342
3084,4,2463.7207807245336
3085,2,580.7474525393228
3086,3,986.6863754609003
3087,5,646.3651483206586
3088,4,1139.3001116620953
3089,4,3176.5884826976053
3090,5,1302.1085848148061
3091,5,2084.235246774499
3092,3,2008.1514646753244
3093,4,1103.6612058644052
3094,2,1031.2362357599213
3095,2,482.70598121946347
3096,5,2087.4332762278254
3097,4,1310.8158058401314
3098,2,1143.065376065597
3099,3,1592.281783217562
3100,4,2567.893428097131
3101,2,1772.9667203935128
3102,5,2393.2813187996953
3103,4,2590.9940684703743
3104,3,2721.988291770984
3105,2,1135.9824089741978
3106,4,906.6457771439798
3107,4,2740.669217384822
3108,4,1676.8680163924807
3109,2,688.8355279913997
3110,5,1812.7763162451033
3111,2,748.44920874833565
3112,3,997.6732612396803
3113,3,1667.5920829425022
3114,6,3389.4030405704775
3115,3,956.2614763271483
3116,3,2112.0175910249113
3117,4,704.7529637033489
3118,3,872.3968741189507
3119,4,602.6415867470572
3120,3,803.0098336793335
3121,1,223.81642475763846
3122,2,122.10102758752424
3123,3,295.8060455161559
3124,2,149.12430737389244
3125,3,232.5173286831289
3126,1,366.3652073570052
3127,1,311.2724297091369
3128,2,347.52639970827045
3129,4,838.4434439628983
3130,1,505.26964395840497
3131,3,58.47043225430872
3132,3,374.8864084704151
3133,2,677.4940093802826
3134,5,2137.376796378215
3135,3,800.7796758381182
3136,3,562.355602701967
3137,2,1275.9595564667798
3138,1,500.4405141310679
3139,3,948.6383970934392
3140,3,1117.395796859044
3141,3,1368.4684632886408
3142,2,777.4752101594086
3143,3,1363.9688041108104
3144,4,849.3186421664773
3145,4,762.8370170340788
3146,3,1323.4752261733836
3147,2,1510.4860682587764
3148,2,658.9860006152883
3149,2,462.56657620503785
3150,4,3354.373260657111
3151,3,1474.165533198979
3152,2,1985.3637310072218
3153,2,996.297674859009
3154,2,1072.8095129840033
3155,3,226.88144213358635
3156,2,660.8990078228444
3157,3,937.9624337614232
3158,2,765.3414252621459
3159,2,681.2084143057846
3160,1,608.7985528158785
3161,2,683.5884410095323
3162,3,513.2040177831706
3163,2,850.7475317055415
3164,2,1322.9011788400867
3165,4,1079.968646197675
3166,3,675.9900172909431
3167,2,878.3257404884705
3168,3,1353.1577138592797
3169,3,506.96013814276904
3170,4,573.6169416803025
3171,2,644.8129727416753
3172,2,639.4418092647207
3173,4,1457.8824704718204
3174,2,1234.075140969544
3175,1,659.6966374631573
3176,2,823.7560491453045
3177,2,845.2641721136508
3178,2,294.0094814293629
3179,2,636.0227143281974
3180,2,641.8467349271853
3181,1,274.57731468949044
3182,1,130.84764945488067
3183,1,273.2342255344176
3184,2,940.0923820694061
3185,3,1194.0056449421456
3186,1,945.3655681676552
3187,1,818.5578801172737
3188,2,992.1328622505204
3189,2,243.0034119537675
3190,1,192.06984507066204
3191,1,231.18758159582944
3192,1,345.2059257614404
3193,1,192.11892477495235
3194,2,72.36057900479143
3195,1,550.8544517146767
3196,1,79.90418448674404
3197,1,127.68708774386002
3198,3,148.55705645244464
3199,2,1554.6854757756187
3200,3,2772.5671794320547
3201,2,1690.712645432841
3202,5,1943.3884598595598
3203,2,1498.414219447572
3204,1,1088.6625778032949
3205,5,1434.5462549143278
3206,2,219.79539493670825
3207,2,231.6505186712107
3208,1,580.2598478635766
3209,4,1562.669700037044
3210,3,646.4193966457798
3211,2,458.213767740723
3212,2,921.5946322935093
3213,3,472.37606804838254
3214,4,992.7243731022106
3215,4,1505.8023688587268
3216,3,872.295150263783
3217,2,415.1887456221928
3218,3,1176.9070650137708
3219,2,310.75162280461774
3220,3,1480.1866763801986
3221,3,503.33029996255306
3222,3,1416.2902994480378
3223,1,941.3396046303269
3224,3,1068.800246875171
3225,3,956.6858181306318
3226,3,684.1215941422734
3227,2,994.6682590369585
3228,2,892.660419332458
3229,3,1331.7606107497672
3230,2,739.9260352169084
3231,3,1011.4367340772328
3232,3,559.4460631611589
3233,1,223.40685740450866
3234,2,255.60602443924532
3235,1,482.63273820275094
3236,4,454.3652759214349
3237,3,1610.7186811992665
3238,2,1333.7472246219736
3239,2,943.7635337351414
3240,3,477.6428275443578
3241,3,1313.5817088559734
3242,2,845.8709830295606
3243,1,184.58085344172878
3244,2,381.0743180106526
3245,2,468.531620570577
3246,3,566.2387417697345
3247,2,593.5169647583001
3248,3,270.7222973304688
3249,5,672.2997090780692
3250,3,165.94685670715268
3251,2,403.00568238528666
3252,2,153.93075905040092
3253,3,240.44970510822142
3254,3,1201.9614330144293
3255,2,383.4659606254062
3256,3,805.345501867467
3257,3,828.581945538861
3258,2,581.6776253552392
3259,4,1491.2482017281095
3260,4,467.75946989344027
3261,3,243.1464604118795
3262,4,282.93588414579756
3263,2,177.51055084031117
3264,2,223.42323038082628
3265,1,91.27064843224322
3266,2,348.1133071876197
3267,1,302.86077771583996
3268,4,593.2198807886854
3271,6,2863.1366801321024
3272,5,3804.222948064447
3273,7,1196.2339704480594
3274,6,2134.0036105223708
3275,6,2893.2399120506157
3276,4,2066.9688165894004
3277,4,1832.5868378363691
3278,4,1702.6898387701094
3279,6,4399.825319947989
3280,4,2151.3690527141384
3281,4,2502.2163241906565
3282,4,2159.1923038282707
3283,3,881.8025185146669
3284,4,1417.3802936663308
3285,1,850.9696073677051
3286,3,2008.3003637136608
3287,5,2396.039078161324
3288,8,4057.8021583645877
3289,4,2503.5138617435164
3290,9,1728.5378730280202
3291,4,1465.1034568583063
3292,5,2631.3680555362025
3293,7,1132.263547939001
3294,4,1682.6788803552147
3295,4,1775.8124585774447
3296,3,1717.2932712209388
3297,2,1011.7785816586374
3298,3,1465.1948762534994
3299,7,2261.0869142674705
3300,8,4102.076355787776
3301,4,867.367660814549
3302,7,2075.3774787190546
3303,2,824.7634561117719
3304,5,2728.2141958405114
3305,7,2753.296739858032
3306,6,2489.4192914319124
3307,5,2038.6876359371006
3308,2,372.4041991938899
3309,3,930.4632510959813
3310,2,216.50585140588774
3311,4,1286.6401143209707
3312,4,3809.763809983665
3313,3,331.6225445081883
3314,4,1571.377952382685
3315,3,1296.8481767050098
3316,5,2306.299915997029
3317,2,458.56661384659463
3318,3,1415.250938303099
3319,4,2081.8953852060827
3320,4,3367.814509482354
3321,4,3393.639627388519
3322,5,2125.71554903226
3323,2,446.12362559704235
3324,4,1193.806400257508
3325,4,2025.0726159575477
3326,4,3209.920203741768
3327,4,1343.2228628058122
3328,2,473.42611409796643
3329,2,169.92605712121784
3330,2,365.01792185431304
3331,2,862.5034201431059
3332,2,1146.1069866586292
3333,3,1158.3594763954175
3334,3,533.252988606565
3335,2,796.280548337833
3336,3,1428.6257722602772
3337,1,263.31405225457246
3338,7,2526.230083294616
3339,5,1356.2630113459188
3340,3,1326.6161425341807
3341,3,1175.7783640684277
3342,4,2386.129984728553
3343,2,312.2408230243696
3344,4,1391.7736023910538
3345,3,1868.328822312165
3346,2,1440.4473672163424
3347,2,544.05423557293
3348,3,3214.8937592300244
3349,3,3925.8465112764666
3350,3,1708.0602944383386
3351,2,1108.2644444262553
3352,3,1541.29694393589
3353,4,3905.553512189702
3354,4,3403.364591864551
3355,4,1225.317648217722
3356,2,1259.1478497274031
3357,3,261.5945015015634
3358,5,47.70866121621773
3359,3,1056.9303287889836
3360,5,1762.7280865628206
3361,2,492.1203904552246
3362,5,790.1238185389583
3363,6,1959.633892977406
3364,5,1238.1620924516767
3365,2,248.94459696015971
3366,3,1958.4829711053526
3367,3,1487.150432275908
3368,2,902.078125070972
3369,3,1966.9875417854466
3370,5,688.8428910496496
3371,3,726.6135145554524
3372,3,949.0332904130669
3373,5,272.4562109900275
3374,3,1769.386485443757
3375,4,3666.3286124384913
3376,2,1651.470890118309
3377,3,1024.8758609008705
3378,3,1760.298351389194
3379,3,952.9886153679773
3380,2,420.96017932125187
3381,4,477.7878710910104
3382,3,774.864665661388
3383,3,1012.538038562375
3384,6,2333.9579791689043
3385,2,360.112675852133
3386,2,314.6214949056472
3387,5,1517.4037562139722
3388,5,1322.1974814857958
3389,3,1061.635011806607
3390,3,524.0934911914536
3391,3,636.7291578029403
3392,4,347.0662149500106
3393,3,1272.6659866493044
3394,2,1023.9425711700694
4001,3,3120.229845676439
4002,2,1251.320057850592
4003,2,988.1408704986328
4004,3,1088.323117906152
4005,3,1011.1532166348649
4006,3,1310.6737601447708
4007,4,2249.6362271142207
4008,2,1319.3821191925701
4009,2,2111.896748454051
4010,4,1888.7237877801645
4011,3,1497.5401640364273
4012,5,2846.987736752174
4013,2,1021.3716858542323
4014,4,2154.58175135767
4015,3,2334.001765032538
4016,4,2777.176677013259
4017,3,1325.6147524989835
4018,4,3649.7821357622443
4019,4,377.78129054524464
4020,5,2611.0609795050655
4021,4,2773.1735081075376
4022,4,902.3160067969551
4023,4,2450.1128474175525
4024,2,930.5225974544119
4025,5,2152.56330884022
4026,4,1633.4247158605879
4027,4,2505.899600042616
4028,3,1380.0982482193963
4029,5,3921.62667190172
4030,7,2618.046236432151
4031,2,518.0189704922909
4032,3,1042.6809206594605
4033,3,2148.5887809347523
4034,4,3020.6853075365575
4035,4,760.0373487960118
4036,3,1477.1997966834583
